# MCCC calculations of electron scattering on molecular hydrogen and isotopologues
# Adiabatic nuclei calculations performed with the spheroidal MCCC(210) model
# Reference: Scarlett et al., Atom. Data Nucl. Data Tables (2021)
# MCCC Database: mccc-db.org
# This file: e + H2(X1Sg,vi=6) -> e + H2(i3Pg) (dissociative excitation)
# Initial-state energy: -1.06652 Hartrees
#
# Threshold: 1.20144E+01 eV
#
# Energy (eV)   CS (a_0^2)
  1.20144E+01   0.00000E+00
  1.25000E+01   7.63887E-04
  1.30000E+01   2.61335E-03
  1.35000E+01   5.92476E-03
  1.40000E+01   8.44635E-03
  1.45000E+01   1.08673E-02
  1.50000E+01   1.18625E-02
  1.55000E+01   1.20950E-02
  1.60000E+01   1.36412E-02
  1.65000E+01   1.36883E-02
  1.70000E+01   1.33413E-02
  1.75000E+01   1.35692E-02
  1.80000E+01   1.38273E-02
  1.85000E+01   1.36839E-02
  1.90000E+01   1.33813E-02
  1.95000E+01   1.29858E-02
  2.00000E+01   1.25432E-02
  2.10000E+01   1.15932E-02
  2.20000E+01   1.06446E-02
  2.30000E+01   9.75004E-03
  2.40000E+01   8.93722E-03
  2.50000E+01   8.18921E-03
  2.60000E+01   7.50774E-03
  2.70000E+01   6.89028E-03
  2.80000E+01   6.33234E-03
  2.90000E+01   5.82872E-03
  3.00000E+01   5.37415E-03
  3.50000E+01   3.67466E-03
  4.00000E+01   2.61602E-03
  4.50000E+01   1.92756E-03
  5.00000E+01   1.46184E-03
  6.00000E+01   8.99233E-04
  7.00000E+01   5.92620E-04
  8.00000E+01   4.11843E-04
  9.00000E+01   2.98194E-04
  1.00000E+02   2.23080E-04
  1.25000E+02   1.20197E-04
  1.50000E+02   7.22813E-05
