# MCCC calculations of electron scattering on molecular hydrogen and isotopologues
# Adiabatic nuclei calculations performed with the spheroidal MCCC(210) model
# Reference: Scarlett et al., Atom. Data Nucl. Data Tables (2021)
# MCCC Database: mccc-db.org
# This file: e + H2(X1Sg,vi=6) -> e + H2(c3Pu) (dissociative excitation)
# Initial-state energy: -1.06652 Hartrees
#
# Threshold: 1.20144E+01 eV
#
# Energy (eV)   CS (a_0^2)
  1.20144E+01   0.00000E+00
  1.25000E+01   2.66869E-03
  1.30000E+01   8.38766E-03
  1.35000E+01   1.51022E-02
  1.40000E+01   2.75845E-02
  1.45000E+01   3.28185E-02
  1.50000E+01   4.58593E-02
  1.55000E+01   5.85924E-02
  1.60000E+01   6.67637E-02
  1.65000E+01   7.11385E-02
  1.70000E+01   7.33680E-02
  1.75000E+01   7.42687E-02
  1.80000E+01   7.42588E-02
  1.85000E+01   7.35657E-02
  1.90000E+01   7.23952E-02
  1.95000E+01   7.09107E-02
  2.00000E+01   6.91976E-02
  2.10000E+01   6.53758E-02
  2.20000E+01   6.13311E-02
  2.30000E+01   5.72962E-02
  2.40000E+01   5.33943E-02
  2.50000E+01   4.96975E-02
  2.60000E+01   4.62367E-02
  2.70000E+01   4.30190E-02
  2.80000E+01   4.00424E-02
  2.90000E+01   3.72971E-02
  3.00000E+01   3.47702E-02
  3.50000E+01   2.48744E-02
  4.00000E+01   1.83061E-02
  4.50000E+01   1.38339E-02
  5.00000E+01   1.07013E-02
  6.00000E+01   6.78792E-03
  7.00000E+01   4.57908E-03
  8.00000E+01   3.23894E-03
  9.00000E+01   2.37827E-03
  1.00000E+02   1.79982E-03
  1.25000E+02   9.91068E-04
  1.50000E+02   6.05326E-04
