# MCCC calculations of electron scattering on molecular hydrogen and isotopologues
# Adiabatic nuclei calculations performed with the spheroidal MCCC(210) model
# Reference: Scarlett et al., Atom. Data Nucl. Data Tables (2021)
# MCCC Database: mccc-db.org
# This file: e + H2(X1Sg,vi=6) -> e + H2(h3Sg) (dissociative excitation)
# Initial-state energy: -1.06652 Hartrees
#
# Threshold: 1.20144E+01 eV
#
# Energy (eV)   CS (a_0^2)
  1.20144E+01   0.00000E+00
  1.25000E+01   8.28473E-04
  1.30000E+01   4.76753E-03
  1.35000E+01   1.04887E-02
  1.40000E+01   1.82513E-02
  1.45000E+01   2.01452E-02
  1.50000E+01   2.91828E-02
  1.55000E+01   2.64925E-02
  1.60000E+01   3.44196E-02
  1.65000E+01   3.15479E-02
  1.70000E+01   3.05566E-02
  1.75000E+01   3.17065E-02
  1.80000E+01   3.04453E-02
  1.85000E+01   3.04255E-02
  1.90000E+01   3.03997E-02
  1.95000E+01   2.97988E-02
  2.00000E+01   2.88155E-02
  2.10000E+01   2.64557E-02
  2.20000E+01   2.43229E-02
  2.30000E+01   2.13677E-02
  2.40000E+01   1.91427E-02
  2.50000E+01   1.71808E-02
  2.60000E+01   1.54628E-02
  2.70000E+01   1.39595E-02
  2.80000E+01   1.26416E-02
  2.90000E+01   1.14827E-02
  3.00000E+01   1.04604E-02
  3.50000E+01   6.82210E-03
  4.00000E+01   4.69345E-03
  4.50000E+01   3.36811E-03
  5.00000E+01   2.49968E-03
  6.00000E+01   1.48823E-03
  7.00000E+01   9.57912E-04
  8.00000E+01   6.53119E-04
  9.00000E+01   4.65466E-04
  1.00000E+02   3.43575E-04
  1.25000E+02   1.80393E-04
  1.50000E+02   1.06420E-04
