# MCCC calculations of electron scattering on molecular hydrogen and isotopologues
# Adiabatic nuclei calculations performed with the spheroidal MCCC(210) model
# Reference: Scarlett et al., Atom. Data Nucl. Data Tables (2021)
# MCCC Database: mccc-db.org
# This file: e + H2(X1Sg,vi=11) -> e + H2(a3Sg) (dissociative excitation)
# Initial-state energy: -1.01467 Hartrees
#
# Threshold: 1.06035E+01 eV
#
# Energy (eV)   CS (a_0^2)
  1.06035E+01   0.00000E+00
  1.15000E+01   1.16474E-02
  1.20000E+01   2.47770E-02
  1.25000E+01   3.85405E-02
  1.30000E+01   4.61046E-02
  1.35000E+01   5.09039E-02
  1.40000E+01   5.89199E-02
  1.45000E+01   5.87724E-02
  1.50000E+01   5.62213E-02
  1.55000E+01   5.36313E-02
  1.60000E+01   5.14363E-02
  1.65000E+01   5.00282E-02
  1.70000E+01   4.86928E-02
  1.75000E+01   4.79842E-02
  1.80000E+01   4.62004E-02
  1.85000E+01   4.44908E-02
  1.90000E+01   4.26989E-02
  1.95000E+01   4.08109E-02
  2.00000E+01   3.88700E-02
  2.10000E+01   3.49602E-02
  2.20000E+01   3.12971E-02
  2.30000E+01   2.79735E-02
  2.40000E+01   2.50101E-02
  2.50000E+01   2.23916E-02
  2.60000E+01   2.00880E-02
  2.70000E+01   1.80645E-02
  2.80000E+01   1.62865E-02
  2.90000E+01   1.47220E-02
  3.00000E+01   1.33425E-02
  3.50000E+01   8.46241E-03
  4.00000E+01   5.67788E-03
  4.50000E+01   4.00021E-03
  5.00000E+01   2.92343E-03
  6.00000E+01   1.69789E-03
  7.00000E+01   1.07185E-03
  8.00000E+01   7.19326E-04
  9.00000E+01   5.05879E-04
  1.00000E+02   3.69169E-04
  1.25000E+02   1.89357E-04
  1.50000E+02   1.09709E-04
