# MCCC calculations of electron scattering on molecular hydrogen and isotopologues
# Adiabatic nuclei calculations performed with the spheroidal MCCC(210) model
# Reference: Scarlett et al., Atom. Data Nucl. Data Tables (2021)
# MCCC Database: mccc-db.org
# This file: e + H2(X1Sg,vi=11) -> e + H2(d3Pu) (dissociative excitation)
# Initial-state energy: -1.01467 Hartrees
#
# Threshold: 1.24932E+01 eV
#
# Energy (eV)   CS (a_0^2)
  1.24932E+01   0.00000E+00
  1.25000E+01   1.28392E-06
  1.30000E+01   1.51013E-03
  1.35000E+01   3.61194E-03
  1.40000E+01   6.49548E-03
  1.45000E+01   8.62774E-03
  1.50000E+01   1.14502E-02
  1.55000E+01   1.34066E-02
  1.60000E+01   1.61757E-02
  1.65000E+01   1.63890E-02
  1.70000E+01   1.67279E-02
  1.75000E+01   1.67790E-02
  1.80000E+01   1.75567E-02
  1.85000E+01   1.78912E-02
  1.90000E+01   1.78223E-02
  1.95000E+01   1.75641E-02
  2.00000E+01   1.71931E-02
  2.10000E+01   1.62676E-02
  2.20000E+01   1.52152E-02
  2.30000E+01   1.41757E-02
  2.40000E+01   1.31659E-02
  2.50000E+01   1.21999E-02
  2.60000E+01   1.13015E-02
  2.70000E+01   1.04707E-02
  2.80000E+01   9.70657E-03
  2.90000E+01   9.00581E-03
  3.00000E+01   8.36426E-03
  3.50000E+01   5.88948E-03
  4.00000E+01   4.26728E-03
  4.50000E+01   3.18606E-03
  5.00000E+01   2.44053E-03
  6.00000E+01   1.52423E-03
  7.00000E+01   1.01608E-03
  8.00000E+01   7.11861E-04
  9.00000E+01   5.18566E-04
  1.00000E+02   3.89793E-04
  1.25000E+02   2.11783E-04
  1.50000E+02   1.28042E-04
