# MCCC calculations of electron scattering on molecular hydrogen and isotopologues
# Adiabatic nuclei calculations performed with the spheroidal MCCC(210) model
# Reference: Scarlett et al., Atom. Data Nucl. Data Tables (2021)
# MCCC Database: mccc-db.org
# This file: e + H2(X1Sg,vi=11) -> e + H2(h3Sg) (dissociative excitation)
# Initial-state energy: -1.01467 Hartrees
#
# Threshold: 1.06035E+01 eV
#
# Energy (eV)   CS (a_0^2)
  1.06035E+01   0.00000E+00
  1.15000E+01   2.00471E-02
  1.20000E+01   3.15247E-02
  1.25000E+01   3.97677E-02
  1.30000E+01   5.05079E-02
  1.35000E+01   5.50479E-02
  1.40000E+01   5.93169E-02
  1.45000E+01   6.14946E-02
  1.50000E+01   6.58142E-02
  1.55000E+01   6.64447E-02
  1.60000E+01   6.65910E-02
  1.65000E+01   6.64841E-02
  1.70000E+01   6.49693E-02
  1.75000E+01   6.34127E-02
  1.80000E+01   6.16133E-02
  1.85000E+01   6.02817E-02
  1.90000E+01   5.90146E-02
  1.95000E+01   5.74647E-02
  2.00000E+01   5.56843E-02
  2.10000E+01   5.18101E-02
  2.20000E+01   4.80091E-02
  2.30000E+01   4.39976E-02
  2.40000E+01   4.02855E-02
  2.50000E+01   3.69308E-02
  2.60000E+01   3.39107E-02
  2.70000E+01   3.11938E-02
  2.80000E+01   2.87481E-02
  2.90000E+01   2.65436E-02
  3.00000E+01   2.45531E-02
  3.50000E+01   1.70638E-02
  4.00000E+01   1.23189E-02
  4.50000E+01   9.18022E-03
  5.00000E+01   7.02459E-03
  6.00000E+01   4.38212E-03
  7.00000E+01   2.91827E-03
  8.00000E+01   2.04135E-03
  9.00000E+01   1.48257E-03
  1.00000E+02   1.10621E-03
  1.25000E+02   6.14914E-04
  1.50000E+02   3.73099E-04
