# MCCC calculations of electron scattering on molecular hydrogen and isotopologues
# Adiabatic nuclei calculations performed with the spheroidal MCCC(210) model
# Reference: Scarlett et al., Atom. Data Nucl. Data Tables (2021)
# MCCC Database: mccc-db.org
# This file: e + H2(X1Sg,vi=12) -> e + H2(g3Sg) (dissociative excitation)
# Initial-state energy: -1.00823 Hartrees
#
# Threshold: 1.23179E+01 eV
#
# Energy (eV)   CS (a_0^2)
  1.23179E+01   0.00000E+00
  1.25000E+01   1.14648E-05
  1.30000E+01   6.06208E-04
  1.35000E+01   1.36741E-03
  1.40000E+01   1.87145E-03
  1.45000E+01   2.26057E-03
  1.50000E+01   2.95228E-03
  1.55000E+01   3.05913E-03
  1.60000E+01   3.40337E-03
  1.65000E+01   3.06192E-03
  1.70000E+01   2.98026E-03
  1.75000E+01   2.85510E-03
  1.80000E+01   2.80836E-03
  1.85000E+01   2.75284E-03
  1.90000E+01   2.68497E-03
  1.95000E+01   2.59697E-03
  2.00000E+01   2.49267E-03
  2.10000E+01   2.23722E-03
  2.20000E+01   2.01508E-03
  2.30000E+01   1.81583E-03
  2.40000E+01   1.67522E-03
  2.50000E+01   1.51551E-03
  2.60000E+01   1.37421E-03
  2.70000E+01   1.24699E-03
  2.80000E+01   1.13397E-03
  2.90000E+01   1.03394E-03
  3.00000E+01   9.45159E-04
  3.50000E+01   6.24818E-04
  4.00000E+01   4.34021E-04
  4.50000E+01   3.13653E-04
  5.00000E+01   2.34052E-04
  6.00000E+01   1.40595E-04
  7.00000E+01   9.18838E-05
  8.00000E+01   6.59378E-05
  9.00000E+01   5.25764E-05
  1.00000E+02   4.60560E-05
  1.25000E+02   4.53618E-05
  1.50000E+02   5.04283E-05
