# MCCC calculations of electron scattering on molecular hydrogen and isotopologues
# Adiabatic nuclei calculations performed with the spheroidal MCCC(210) model
# Reference: Scarlett et al., Atom. Data Nucl. Data Tables (2021)
# MCCC Database: mccc-db.org
# This file: e + H2(X1Sg,vi=12) -> e + H2(h3Sg) (dissociative excitation)
# Initial-state energy: -1.00823 Hartrees
#
# Threshold: 1.04282E+01 eV
#
# Energy (eV)   CS (a_0^2)
  1.04282E+01   0.00000E+00
  1.15000E+01   3.84101E-02
  1.20000E+01   5.47232E-02
  1.25000E+01   6.64359E-02
  1.30000E+01   7.74056E-02
  1.35000E+01   8.30322E-02
  1.40000E+01   8.69905E-02
  1.45000E+01   8.90643E-02
  1.50000E+01   9.26469E-02
  1.55000E+01   9.15712E-02
  1.60000E+01   9.12448E-02
  1.65000E+01   8.95231E-02
  1.70000E+01   8.72436E-02
  1.75000E+01   8.46157E-02
  1.80000E+01   8.18340E-02
  1.85000E+01   7.94174E-02
  1.90000E+01   7.70785E-02
  1.95000E+01   7.45526E-02
  2.00000E+01   7.18822E-02
  2.10000E+01   6.64190E-02
  2.20000E+01   6.11932E-02
  2.30000E+01   5.60222E-02
  2.40000E+01   5.13137E-02
  2.50000E+01   4.70492E-02
  2.60000E+01   4.32005E-02
  2.70000E+01   3.97299E-02
  2.80000E+01   3.66000E-02
  2.90000E+01   3.37749E-02
  3.00000E+01   3.12213E-02
  3.50000E+01   2.16039E-02
  4.00000E+01   1.55186E-02
  4.50000E+01   1.15066E-02
  5.00000E+01   8.76238E-03
  6.00000E+01   5.41875E-03
  7.00000E+01   3.58184E-03
  8.00000E+01   2.48995E-03
  9.00000E+01   1.79951E-03
  1.00000E+02   1.33909E-03
  1.25000E+02   7.29983E-04
  1.50000E+02   4.38398E-04
