# Analytic fits to MCCC calculations of electron scattering on molecular hydrogen
# Adiabatic nuclei calculations performed with the spheroidal MCCC(210) model
# Reference: Scarlett et al. Atom. Data Nucl. Data Tables (2021)
# MCCC Database: mccc-db.org
# This file: e + H2(X1Sg,vi=7) -> e + H2(H1Sg) all bound vf + dissociative excitation (DE)
#
# Fitting function: |(x-1)/x * (a0^2*log(x)/x + a1/x + a2/x^2 + a3/x^3 + a4/x^4 + a5/x^5)|
#                   where x = energy / threshold_energy
# Yields integrated cross section in atomic units

# vf    vi  threshold (eV)   a0            a1            a2            a3            a4            a5
  30 <-  7  1.28625E+01    3.78980E-02  -3.29190E-03   2.29610E-02  -6.48490E-02   8.56830E-02  -4.05910E-02
  31 <-  7  1.28832E+01    4.13800E-02  -3.88500E-03   2.70460E-02  -7.61920E-02   1.00380E-01  -4.74330E-02
  32 <-  7  1.29040E+01    4.16960E-02  -3.94560E-03   2.72710E-02  -7.65730E-02   1.00540E-01  -4.73610E-02
  33 <-  7  1.29252E+01    4.13690E-02  -3.94420E-03   2.68640E-02  -7.51090E-02   9.81950E-02  -4.60740E-02
  34 <-  7  1.29464E+01    3.91920E-02  -3.32650E-03   2.31860E-02  -6.46540E-02   8.44380E-02  -3.96200E-02
  35 <-  7  1.29675E+01    3.21340E-02  -1.38630E-03   1.24420E-02  -3.49320E-02   4.63760E-02  -2.22140E-02
  36 <-  7  1.29885E+01    2.51850E-02   9.64030E-05   4.14620E-03  -1.20400E-02   1.71520E-02  -8.89420E-03
  37 <-  7  1.30093E+01    3.19690E-02  -1.62210E-03   1.29280E-02  -3.56480E-02   4.65710E-02  -2.20030E-02
  38 <-  7  1.30300E+01    3.14550E-02  -1.67480E-03   1.27600E-02  -3.48650E-02   4.51990E-02  -2.12190E-02
  39 <-  7  1.30504E+01    3.07970E-02  -1.70390E-03   1.24660E-02  -3.37480E-02   4.34180E-02  -2.02540E-02
  40 <-  7  1.30706E+01    3.00120E-02  -1.70930E-03   1.20570E-02  -3.23430E-02   4.12970E-02  -1.91430E-02
  41 <-  7  1.30905E+01    2.90830E-02  -1.68860E-03   1.15240E-02  -3.06350E-02   3.88290E-02  -1.78880E-02
  42 <-  7  1.31102E+01    2.80150E-02  -1.64210E-03   1.08780E-02  -2.86610E-02   3.60640E-02  -1.65140E-02
  43 <-  7  1.31296E+01    2.68700E-02  -1.57900E-03   1.01790E-02  -2.65910E-02   3.32270E-02  -1.51250E-02
  44 <-  7  1.31487E+01    2.56520E-02  -1.50160E-03   9.43970E-03  -2.44640E-02   3.03690E-02  -1.37470E-02
  45 <-  7  1.31675E+01    2.43830E-02  -1.41540E-03   8.69110E-03  -2.23650E-02   2.76010E-02  -1.24310E-02
  46 <-  7  1.31860E+01    2.30470E-02  -1.31630E-03   7.91170E-03  -2.02280E-02   2.48320E-02  -1.11320E-02
  47 <-  7  1.32042E+01    2.14940E-02  -1.17800E-03   6.95780E-03  -1.76340E-02   2.14960E-02  -9.57880E-03
  48 <-  7  1.32220E+01    2.01110E-02  -1.07130E-03   6.21310E-03  -1.56680E-02   1.90190E-02  -8.44400E-03
  49 <-  7  1.32396E+01    1.88870E-02  -9.88930E-04   5.63580E-03  -1.42040E-02   1.72360E-02  -7.64740E-03
  50 <-  7  1.32568E+01    1.75880E-02  -8.94670E-04   5.02300E-03  -1.26670E-02   1.53800E-02  -6.82710E-03
  51 <-  7  1.32738E+01    1.64730E-02  -8.24420E-04   4.57040E-03  -1.16070E-02   1.41820E-02  -6.32800E-03
  52 <-  7  1.32904E+01    1.47660E-02  -6.78680E-04   3.72280E-03  -9.41370E-03   1.14700E-02  -5.10720E-03
  53 <-  7  1.33067E+01    1.29510E-02  -5.32880E-04   2.89180E-03  -7.25770E-03   8.79690E-03  -3.90150E-03
  54 <-  7  1.33227E+01    1.11230E-02  -4.01260E-04   2.15260E-03  -5.34960E-03   6.43940E-03  -2.84040E-03
  55 <-  7  1.33384E+01    9.31970E-03  -2.88130E-04   1.52590E-03  -3.74580E-03   4.46940E-03  -1.95760E-03
  56 <-  7  1.33538E+01    7.61060E-03  -1.97920E-04   1.03490E-03  -2.51700E-03   2.98720E-03  -1.30360E-03
  57 <-  7  1.33689E+01    5.96040E-03  -1.26070E-04   6.52960E-04  -1.58800E-03   1.89600E-03  -8.34070E-04
  58 <-  7  1.33837E+01    4.15310E-03  -6.37580E-05   3.27660E-04  -7.99550E-04   9.72930E-04  -4.38240E-04
  59 <-  7  1.33982E+01   -2.17440E-09   9.26150E-08  -2.87810E-06   2.28810E-05  -2.37150E-05   1.03210E-05
  60 <-  7  1.34124E+01   -1.59100E-08   6.64350E-07  -6.34430E-06   2.02010E-05  -2.41400E-05   1.22630E-05
  61 <-  7  1.34264E+01    1.79160E-04   7.01330E-06  -4.46650E-05   1.08960E-04  -1.19070E-04   4.87270E-05
  62 <-  7  1.34400E+01   -7.42490E-07   1.68050E-05  -9.58490E-05   2.31680E-04  -2.50700E-04   9.84030E-05
  63 <-  7  1.34534E+01   -4.94970E-06   2.87750E-05  -1.50180E-04   3.56380E-04  -3.75910E-04   1.40380E-04
  64 <-  7  1.34665E+01   -1.78190E-06   4.20000E-05  -2.00790E-04   4.66090E-04  -4.83930E-04   1.76190E-04
  65 <-  7  1.34794E+01    3.83360E-06   5.20490E-05  -1.72760E-04   2.41050E-04  -8.71350E-05  -3.65380E-05
  66 <-  7  1.34920E+01    3.04140E-03   3.05090E-05  -3.41890E-05  -1.53690E-04   4.32420E-04  -2.80360E-04
  67 <-  7  1.35043E+01    4.41200E-03   6.51970E-06   1.09730E-04  -5.42310E-04   9.31280E-04  -5.11680E-04
  68 <-  7  1.35164E+01    5.42220E-03  -1.59830E-05   2.45500E-04  -9.04890E-04   1.39540E-03  -7.26850E-04
  69 <-  7  1.35282E+01    6.27550E-03  -3.87820E-05   3.81210E-04  -1.26070E-03   1.84590E-03  -9.34180E-04
  70 <-  7  1.35397E+01    7.00280E-03  -6.15570E-05   5.13650E-04  -1.60020E-03   2.26880E-03  -1.12650E-03
  71 <-  7  1.35507E+01    7.49780E-03  -8.08580E-05   6.18350E-04  -1.85320E-03   2.56990E-03  -1.25840E-03
  DE <-  7  1.35590E+01    8.53320E-02   4.26130E-02  -1.30900E-01   4.81430E-01  -6.11170E-01   2.15260E-01
