# MCCC calculations of electron scattering on molecular hydrogen and isotopologues
# Adiabatic nuclei calculations performed with the spheroidal MCCC(210) model
# Reference: Scarlett et al., Atom. Data Nucl. Data Tables (2021)
# MCCC Database: mccc-db.org
# This file: e + H2(X1Sg,vi=9) -> e + H2(e3Su) (dissociative excitation)
# Initial-state energy: -1.03181 Hartrees
#
# Threshold: 1.10699E+01 eV
#
# Energy (eV)   CS (a_0^2)
  1.10699E+01   0.00000E+00
  1.15000E+01   8.63689E-04
  1.20000E+01   2.70211E-03
  1.25000E+01   4.69493E-03
  1.30000E+01   6.88500E-03
  1.35000E+01   1.54631E-02
  1.40000E+01   1.86166E-02
  1.45000E+01   2.19164E-02
  1.50000E+01   2.19357E-02
  1.55000E+01   2.29999E-02
  1.60000E+01   2.45337E-02
  1.65000E+01   2.59900E-02
  1.70000E+01   2.56473E-02
  1.75000E+01   2.61537E-02
  1.80000E+01   2.71918E-02
  1.85000E+01   2.70155E-02
  1.90000E+01   2.65728E-02
  1.95000E+01   2.59739E-02
  2.00000E+01   2.53619E-02
  2.10000E+01   2.38966E-02
  2.20000E+01   2.23904E-02
  2.30000E+01   2.08559E-02
  2.40000E+01   1.93792E-02
  2.50000E+01   1.79698E-02
  2.60000E+01   1.66534E-02
  2.70000E+01   1.54345E-02
  2.80000E+01   1.43121E-02
  2.90000E+01   1.32818E-02
  3.00000E+01   1.23377E-02
  3.50000E+01   8.68652E-03
  4.00000E+01   6.30873E-03
  4.50000E+01   4.71507E-03
  5.00000E+01   3.61317E-03
  6.00000E+01   2.25649E-03
  7.00000E+01   1.50270E-03
  8.00000E+01   1.05132E-03
  9.00000E+01   7.64931E-04
  1.00000E+02   5.74369E-04
  1.25000E+02   3.11377E-04
  1.50000E+02   1.87933E-04
