# MCCC calculations of electron scattering on molecular hydrogen and isotopologues
# Adiabatic nuclei calculations performed with the spheroidal MCCC(210) model
# Reference: Scarlett et al., Atom. Data Nucl. Data Tables (2021)
# MCCC Database: mccc-db.org
# This file: e + H2(X1Sg,vi=9) -> e + H2(i3Pg) (dissociative excitation)
# Initial-state energy: -1.03181 Hartrees
#
# Threshold: 1.10699E+01 eV
#
# Energy (eV)   CS (a_0^2)
  1.10699E+01   0.00000E+00
  1.15000E+01   7.08138E-03
  1.20000E+01   1.94395E-02
  1.25000E+01   2.80497E-02
  1.30000E+01   3.16704E-02
  1.35000E+01   3.55691E-02
  1.40000E+01   3.73103E-02
  1.45000E+01   3.91516E-02
  1.50000E+01   4.01842E-02
  1.55000E+01   3.99692E-02
  1.60000E+01   3.94540E-02
  1.65000E+01   3.92395E-02
  1.70000E+01   3.83048E-02
  1.75000E+01   3.72134E-02
  1.80000E+01   3.63644E-02
  1.85000E+01   3.53259E-02
  1.90000E+01   3.41609E-02
  1.95000E+01   3.29333E-02
  2.00000E+01   3.16875E-02
  2.10000E+01   2.92212E-02
  2.20000E+01   2.68735E-02
  2.30000E+01   2.46945E-02
  2.40000E+01   2.27038E-02
  2.50000E+01   2.08853E-02
  2.60000E+01   1.92322E-02
  2.70000E+01   1.77329E-02
  2.80000E+01   1.63745E-02
  2.90000E+01   1.51437E-02
  3.00000E+01   1.40280E-02
  3.50000E+01   9.80111E-03
  4.00000E+01   7.10933E-03
  4.50000E+01   5.32825E-03
  5.00000E+01   4.10995E-03
  6.00000E+01   2.56738E-03
  7.00000E+01   1.68825E-03
  8.00000E+01   1.17491E-03
  9.00000E+01   8.52673E-04
  1.00000E+02   6.39463E-04
  1.25000E+02   3.46453E-04
  1.50000E+02   2.09245E-04
