# Analytic fits to MCCC calculations of electron scattering on molecular hydrogen
# Adiabatic nuclei calculations performed with the spheroidal MCCC(210) model
# Reference: Scarlett et al. Atom. Data Nucl. Data Tables (2021)
# MCCC Database: mccc-db.org
# This file: e + H2(X1Sg,vi=0) -> e + H2(H1Sg) all bound vf + dissociative excitation (DE)
#
# Fitting function: |(x-1)/x * (a0^2*log(x)/x + a1/x + a2/x^2 + a3/x^3 + a4/x^4 + a5/x^5)|
#                   where x = energy / threshold_energy
# Yields integrated cross section in atomic units

# vf    vi  threshold (eV)   a0            a1            a2            a3            a4            a5
  17 <-  0  1.55903E+01    2.80680E-06   4.67970E-12  -3.47640E-12   1.51350E-10  -3.36980E-10   2.24620E-10
  18 <-  0  1.56105E+01    3.99830E-02   1.09790E-03  -1.45140E-03   3.35100E-02  -7.27690E-02   4.79910E-02
  19 <-  0  1.56232E+01    1.64100E-05   2.01070E-10  -3.25630E-10   5.94870E-09  -1.27340E-08   8.34560E-09
  20 <-  0  1.56552E+01    1.99900E-05   3.62970E-10  -8.08240E-10   1.00450E-08  -2.08020E-08   1.34290E-08
  21 <-  0  1.56863E+01    6.48220E-05   4.50150E-09  -1.19510E-08   1.18520E-07  -2.38880E-07   1.52230E-07
  22 <-  0  1.57165E+01    5.47850E-04   3.70910E-07  -1.10300E-06   9.39660E-06  -1.85140E-05   1.16660E-05
  23 <-  0  1.57287E+01    3.02380E-02   1.18980E-03  -3.66390E-03   2.97570E-02  -5.81600E-02   3.64980E-02
  24 <-  0  1.57457E+01    1.15380E-03   1.84920E-06  -5.92940E-06   4.55420E-05  -8.81200E-05   5.50130E-05
  25 <-  0  1.57738E+01    1.59240E-03   3.83330E-06  -1.28950E-05   9.27040E-05  -1.77060E-04   1.09790E-04
  26 <-  0  1.57997E+01    5.37150E-03   4.43940E-05  -1.51510E-04   1.07250E-03  -2.04090E-03   1.26290E-03
  27 <-  0  1.58159E+01    1.74550E-02   4.71270E-04  -1.61900E-03   1.13950E-02  -2.16500E-02   1.33850E-02
  28 <-  0  1.58306E+01    1.22840E-02   2.30860E-04  -7.92740E-04   5.60890E-03  -1.06630E-02   6.59460E-03
  29 <-  0  1.58530E+01    9.87460E-03   1.34710E-04  -4.45090E-04   3.37400E-03  -6.49380E-03   4.04210E-03
  30 <-  0  1.58747E+01    1.11180E-02   1.33920E-04  -3.88750E-04   3.62410E-03  -7.20540E-03   4.56000E-03
  31 <-  0  1.58954E+01    1.26960E-02   6.67110E-05   1.45700E-05   2.78710E-03  -6.36120E-03   4.28500E-03
  32 <-  0  1.59162E+01    1.34530E-02  -3.77750E-05   5.61030E-04   1.10640E-03  -3.97940E-03   3.08110E-03
  33 <-  0  1.59373E+01    2.13190E-02  -1.17240E-03   6.66540E-03  -1.67330E-02   2.04400E-02  -8.87250E-03
  34 <-  0  1.59585E+01    2.64120E-02  -2.17160E-03   1.20370E-02  -3.23690E-02   4.17750E-02  -1.92840E-02
  35 <-  0  1.59796E+01    2.58150E-02  -2.07430E-03   1.14840E-02  -3.08470E-02   3.97700E-02  -1.83390E-02
  36 <-  0  1.60006E+01    1.06500E-02   9.23310E-05  -2.33510E-04   2.86380E-03  -5.85510E-03   3.75330E-03
  37 <-  0  1.60215E+01    1.02480E-02   9.82890E-05  -2.83740E-04   2.90150E-03  -5.80320E-03   3.67950E-03
  38 <-  0  1.60421E+01    9.83850E-03   1.03020E-04  -3.27180E-04   2.91630E-03  -5.71790E-03   3.58840E-03
  39 <-  0  1.60626E+01    9.44260E-03   1.06890E-04  -3.64830E-04   2.92020E-03  -5.62330E-03   3.49550E-03
  40 <-  0  1.60827E+01    9.06630E-03   1.09910E-04  -3.96600E-04   2.91400E-03  -5.52130E-03   3.40190E-03
  41 <-  0  1.61027E+01    8.69090E-03   1.12610E-04  -4.25840E-04   2.90370E-03  -5.41720E-03   3.30900E-03
  42 <-  0  1.61224E+01    8.32600E-03   1.14150E-04  -4.48090E-04   2.87540E-03  -5.29110E-03   3.20660E-03
  43 <-  0  1.61417E+01    7.98090E-03   1.15110E-04  -4.66070E-04   2.84150E-03  -5.16390E-03   3.10660E-03
  44 <-  0  1.61608E+01    7.64180E-03   1.15890E-04  -4.82220E-04   2.80670E-03  -5.03970E-03   3.01010E-03
  45 <-  0  1.61797E+01    7.30700E-03   1.16210E-04  -4.95270E-04   2.76570E-03  -4.91000E-03   2.91240E-03
  46 <-  0  1.61981E+01    6.98440E-03   1.15870E-04  -5.04010E-04   2.71580E-03  -4.77180E-03   2.81220E-03
  47 <-  0  1.62163E+01    6.67220E-03   1.15640E-04  -5.12340E-04   2.67050E-03  -4.64530E-03   2.72030E-03
  48 <-  0  1.62342E+01    6.37280E-03   1.15140E-04  -5.18510E-04   2.62350E-03  -4.52100E-03   2.63160E-03
  49 <-  0  1.62517E+01    6.08440E-03   1.14630E-04  -5.23860E-04   2.57910E-03  -4.40480E-03   2.54890E-03
  50 <-  0  1.62690E+01    5.75680E-03   1.15580E-04  -5.36630E-04   2.55730E-03  -4.32090E-03   2.48280E-03
  51 <-  0  1.62859E+01    5.46900E-03   1.14750E-04  -5.39250E-04   2.50930E-03  -4.20440E-03   2.40220E-03
  52 <-  0  1.63026E+01    5.29600E-03   1.09480E-04  -5.17270E-04   2.39420E-03  -4.00030E-03   2.28070E-03
  53 <-  0  1.63189E+01    5.17220E-03   1.02680E-04  -4.86630E-04   2.25690E-03  -3.76910E-03   2.14750E-03
  54 <-  0  1.63349E+01    5.09200E-03   9.47110E-05  -4.49210E-04   2.10300E-03  -3.51820E-03   2.00610E-03
  55 <-  0  1.63506E+01    5.08610E-03   8.44790E-05  -3.99200E-04   1.91590E-03  -3.22540E-03   1.84580E-03
  56 <-  0  1.63660E+01    5.19620E-03   7.01960E-05  -3.27020E-04   1.66790E-03  -2.85290E-03   1.64820E-03
  57 <-  0  1.63811E+01    5.52100E-03   4.72420E-05  -2.07920E-04   1.28750E-03  -2.30360E-03   1.36620E-03
  58 <-  0  1.63959E+01    6.45130E-03  -5.60520E-06   7.20290E-05   4.46200E-04  -1.13270E-03   7.84210E-04
  59 <-  0  1.64104E+01    7.72120E-03  -8.48580E-05   4.93890E-04  -7.99330E-04   5.81120E-04  -5.85970E-05
  60 <-  0  1.64246E+01    6.44540E-03  -2.10880E-05   1.47770E-04   1.65320E-04  -6.96930E-04   5.47470E-04
  61 <-  0  1.64385E+01    9.50040E-03  -2.20900E-04   1.21660E-03  -2.93340E-03   3.51520E-03  -1.50030E-03
  62 <-  0  1.64522E+01    1.23770E-02  -4.76320E-04   2.58300E-03  -6.87970E-03   8.86470E-03  -4.09390E-03
  63 <-  0  1.64656E+01    1.20930E-02  -4.55210E-04   2.46590E-03  -6.56500E-03   8.45650E-03  -3.90430E-03
  64 <-  0  1.64787E+01    1.17890E-02  -4.32400E-04   2.33990E-03  -6.22420E-03   8.01220E-03  -3.69690E-03
  65 <-  0  1.64915E+01    1.14940E-02  -4.10950E-04   2.22180E-03  -5.90460E-03   7.59600E-03  -3.50270E-03
  66 <-  0  1.65041E+01    4.47110E-03   2.66020E-05  -1.23670E-04   7.92860E-04  -1.41180E-03   8.31610E-04
  67 <-  0  1.65164E+01    4.33620E-03   2.62220E-05  -1.23510E-04   7.71660E-04  -1.36520E-03   8.00870E-04
  68 <-  0  1.65285E+01    4.20710E-03   2.57270E-05  -1.22580E-04   7.49150E-04  -1.31780E-03   7.70120E-04
  69 <-  0  1.65403E+01    4.07870E-03   2.51780E-05  -1.21240E-04   7.25850E-04  -1.26980E-03   7.39370E-04
  70 <-  0  1.65518E+01    3.94340E-03   2.43660E-05  -1.18420E-04   6.96800E-04  -1.21300E-03   7.04010E-04
  71 <-  0  1.65628E+01    3.74570E-03   2.27170E-05  -1.11340E-04   6.44880E-04  -1.11760E-03   6.46590E-04
  DE <-  0  1.65712E+01    3.53010E-02  -1.87600E-03   9.60420E-03  -1.55520E-02   1.44400E-02  -4.81600E-03
