1.4000000E-02	1.3018598E+03
1.4742000E-02	1.3914935E+03
1.5512000E-02	1.3215809E+03
1.6324000E-02	1.2551654E+03
1.7192000E-02	1.1920722E+03
1.8088000E-02	1.2665692E+03
1.9054000E-02	1.2028646E+03
2.0048000E-02	1.1423467E+03
2.1112000E-02	1.0848563E+03
2.2218000E-02	1.1465203E+03
2.3380000E-02	1.0887767E+03
2.4612000E-02	1.0339220E+03
2.5914000E-02	9.8181163E+02
2.7272000E-02	1.0326493E+03
2.8714000E-02	9.8055469E+02
3.0226000E-02	9.3106667E+02
3.1822000E-02	8.8405487E+02
3.3488000E-02	9.2579825E+02
3.5252000E-02	8.7899849E+02
3.7114000E-02	8.3454082E+02
3.9074000E-02	7.9230816E+02
4.1118000E-02	8.2644044E+02
4.3288000E-02	7.8455783E+02
4.5570000E-02	7.4477187E+02
4.7964000E-02	7.7408151E+02
5.0498000E-02	7.3476035E+02
5.3158000E-02	6.9740827E+02
5.5944000E-02	7.2248090E+02
5.8898000E-02	6.8567958E+02
6.1992000E-02	6.5072206E+02
6.5254000E-02	6.7208288E+02
6.8698000E-02	6.3773765E+02
7.2310000E-02	6.0511434E+02
7.6118000E-02	6.2323109E+02
8.0122000E-02	5.9126124E+02
8.4350000E-02	5.6089574E+02
8.8788000E-02	5.7618245E+02
9.3464000E-02	5.4649478E+02
9.8378000E-02	5.1829892E+02
1.0355800E-01	5.3111992E+02
1.0901800E-01	5.0361277E+02
1.1475800E-01	4.7749039E+02
1.2079200E-01	4.8816474E+02
1.2716200E-01	4.6273137E+02
1.3385400E-01	4.7210656E+02
1.4084000E-01	4.4738741E+02
1.4826000E-01	4.2391902E+02
1.5610000E-01	4.3158699E+02
1.6436000E-01	4.0881822E+02
1.7304000E-01	4.1544359E+02
1.8214000E-01	3.9338729E+02
1.9166000E-01	3.7245685E+02
2.0174000E-01	3.7772094E+02
2.1238000E-01	3.5748106E+02
2.2358000E-01	3.6190115E+02
2.3534000E-01	3.4235844E+02
2.4780000E-01	3.4599791E+02
2.6082000E-01	3.2715793E+02
2.7454000E-01	3.3007003E+02
2.8896000E-01	3.1193937E+02
