1.20000E-02	9.64154E-95
1.26360E-02	9.18183E-95
1.32960E-02	8.74517E-95
1.39920E-02	8.33041E-95
1.47360E-02	8.15044E-95
1.55040E-02	7.76617E-95
1.63320E-02	7.40120E-95
1.71840E-02	7.05455E-95
1.80960E-02	6.72532E-95
1.90440E-02	6.41264E-95
2.00400E-02	7.14263E-95
2.10960E-02	6.81340E-95
2.22120E-02	6.50074E-95
2.33760E-02	6.20385E-95
2.46120E-02	5.92193E-95
2.59080E-02	5.67863E-95
2.72760E-02	5.42338E-95
2.87040E-02	5.18105E-95
3.02160E-02	4.95100E-95
3.18120E-02	4.73263E-95
3.34920E-02	4.90543E-95
3.52440E-02	4.69231E-95
3.71040E-02	4.49007E-95
3.90600E-02	4.29818E-95
4.11120E-02	4.11613E-95
4.32840E-02	4.07479E-95
4.55640E-02	3.90562E-95
4.79520E-02	3.74522E-95
5.04840E-02	3.59317E-95
5.31360E-02	3.46624E-95
5.59320E-02	3.32904E-95
5.88840E-02	3.19909E-95
6.19800E-02	3.07605E-95
6.52440E-02	3.05790E-95
6.86760E-02	2.94419E-95
7.23000E-02	2.83669E-95
7.61040E-02	2.73511E-95
8.01120E-02	2.68289E-95
8.43240E-02	2.59098E-95
8.87640E-02	2.50435E-95
9.34440E-02	2.42280E-95
9.83640E-02	2.34733E-95
1.03536E-01	2.27528E-95
1.08996E-01	2.20774E-95
1.14732E-01	2.15032E-95
1.20720E-01	2.09119E-95
1.27080E-01	2.03613E-95
1.33800E-01	1.98505E-95
1.40880E-01	1.94841E-95
1.48320E-01	1.90476E-95
1.56120E-01	1.86482E-95
1.64280E-01	1.83494E-95
1.72920E-01	1.80218E-95
1.82040E-01	1.77302E-95
1.91640E-01	1.74923E-95
2.01720E-01	1.72724E-95
2.12400E-01	1.70888E-95
2.23560E-01	1.69431E-95
2.35320E-01	1.68340E-95
2.47680E-01	1.67634E-95
2.60760E-01	1.67335E-95
2.74440E-01	1.67446E-95
2.88960E-01	1.67995E-95
3.04200E-01	1.69031E-95
3.20160E-01	1.70537E-95
3.36960E-01	1.72597E-95
3.54720E-01	1.75206E-95
3.73440E-01	1.78440E-95
3.93120E-01	1.82375E-95
4.13760E-01	1.87052E-95
4.35600E-01	1.92578E-95
4.58520E-01	1.99041E-95
4.82640E-01	2.06567E-95
5.08080E-01	2.15301E-95
5.34840E-01	2.25410E-95
5.62920E-01	2.37100E-95
5.92560E-01	2.50615E-95
6.23760E-01	2.66252E-95
6.56640E-01	2.84369E-95
6.91200E-01	3.05404E-95
7.27680E-01	3.29890E-95
7.65960E-01	3.58482E-95
8.06280E-01	3.91993E-95
8.48760E-01	4.31429E-95
8.93400E-01	4.78049E-95
9.40440E-01	5.33438E-95
9.90000E-01	5.99599E-95
1.04208E+00	6.79084E-95
1.09692E+00	7.75168E-95
1.15464E+00	8.92079E-95
1.21560E+00	1.03532E-94
1.27920E+00	1.21210E-94
1.34640E+00	1.43196E-94
1.41720E+00	1.70759E-94
1.49280E+00	2.05605E-94
1.57080E+00	2.50048E-94
1.65360E+00	3.07249E-94
1.74120E+00	3.81573E-94
1.83240E+00	4.79102E-94
1.92840E+00	6.08395E-94
2.03040E+00	7.81622E-94
2.13720E+00	1.01626E-93
2.25000E+00	1.33771E-93
2.36880E+00	1.78326E-93
2.49360E+00	2.40827E-93
2.62440E+00	3.29601E-93
2.76240E+00	4.57308E-93
2.90760E+00	6.43454E-93
3.06120E+00	9.18465E-93
3.22200E+00	1.33043E-92
3.39240E+00	1.95639E-92
3.57000E+00	2.92147E-92
3.75840E+00	4.43180E-92
3.95640E+00	6.83185E-92
4.16400E+00	1.07060E-91
4.38360E+00	1.70607E-91
4.61520E+00	2.76566E-91
4.85760E+00	4.56228E-91
5.11320E+00	7.66128E-91
5.38200E+00	1.31011E-90
5.66640E+00	2.28224E-90
5.96400E+00	4.05148E-90
6.27840E+00	7.33208E-90
6.60840E+00	1.35320E-89
6.95640E+00	2.54791E-89
7.32360E+00	4.89619E-89
7.70880E+00	9.60627E-89
8.11440E+00	1.92507E-88
8.54160E+00	3.94195E-88
8.99160E+00	8.25138E-88
9.46440E+00	1.76635E-87
9.96360E+00	3.86853E-87
1.04880E+01	8.67209E-87
1.10400E+01	1.99069E-86
1.16208E+01	4.68142E-86
1.22280E+01	1.12835E-85
1.28760E+01	2.78868E-85
1.35600E+01	7.07035E-85
1.42680E+01	1.83979E-84
1.50240E+01	4.91562E-84
1.58160E+01	1.34917E-83
1.66440E+01	3.80561E-83
1.75200E+01	1.10367E-82
1.84440E+01	3.29223E-82
1.94160E+01	1.01054E-81
2.04360E+01	3.19298E-81
