# MCCC calculations of electron scattering on molecular hydrogen and isotopologues
# Adiabatic nuclei calculations performed with the spheroidal MCCC(210) model
# Reference: Scarlett et al., Atom. Data Nucl. Data Tables (2021)
# MCCC Database: mccc-db.org
# This file: e + H2(X1Sg,vi=7) -> e + H2(h3Sg) (dissociative excitation)
# Initial-state energy: -1.05384 Hartrees
#
# Threshold: 1.16693E+01 eV
#
# Energy (eV)   CS (a_0^2)
  1.16693E+01   0.00000E+00
  1.20000E+01   1.25763E-04
  1.25000E+01   1.20801E-03
  1.30000E+01   6.47112E-03
  1.35000E+01   9.44845E-03
  1.40000E+01   1.42536E-02
  1.45000E+01   1.70752E-02
  1.50000E+01   2.48211E-02
  1.55000E+01   2.55217E-02
  1.60000E+01   2.95186E-02
  1.65000E+01   2.91940E-02
  1.70000E+01   2.74110E-02
  1.75000E+01   2.81222E-02
  1.80000E+01   2.71245E-02
  1.85000E+01   2.71726E-02
  1.90000E+01   2.72599E-02
  1.95000E+01   2.68222E-02
  2.00000E+01   2.60145E-02
  2.10000E+01   2.39657E-02
  2.20000E+01   2.20561E-02
  2.30000E+01   1.94122E-02
  2.40000E+01   1.74196E-02
  2.50000E+01   1.56567E-02
  2.60000E+01   1.41094E-02
  2.70000E+01   1.27530E-02
  2.80000E+01   1.15620E-02
  2.90000E+01   1.05133E-02
  3.00000E+01   9.58703E-03
  3.50000E+01   6.28056E-03
  4.00000E+01   4.33706E-03
  4.50000E+01   3.12225E-03
  5.00000E+01   2.32363E-03
  6.00000E+01   1.38984E-03
  7.00000E+01   8.97984E-04
  8.00000E+01   6.14235E-04
  9.00000E+01   4.38984E-04
  1.00000E+02   3.24844E-04
  1.25000E+02   1.71320E-04
  1.50000E+02   1.01429E-04
