# MCCC calculations of electron scattering on molecular hydrogen and isotopologues
# Adiabatic nuclei calculations performed with the spheroidal MCCC(210) model
# Reference: Scarlett et al., Atom. Data Nucl. Data Tables (2021)
# MCCC Database: mccc-db.org
# This file: e + H2(X1Sg,vi=5) -> e + H2(i3Pg) (dissociative excitation)
# Initial-state energy: -1.08025 Hartrees
#
# Threshold: 1.23880E+01 eV
#
# Energy (eV)   CS (a_0^2)
  1.23880E+01   0.00000E+00
  1.25000E+01   1.43936E-13
  1.30000E+01   4.97643E-04
  1.35000E+01   1.31254E-03
  1.40000E+01   3.59531E-03
  1.45000E+01   5.51471E-03
  1.50000E+01   8.99569E-03
  1.55000E+01   8.65487E-03
  1.60000E+01   1.03016E-02
  1.65000E+01   9.98614E-03
  1.70000E+01   1.01717E-02
  1.75000E+01   1.07456E-02
  1.80000E+01   1.11978E-02
  1.85000E+01   1.11449E-02
  1.90000E+01   1.09431E-02
  1.95000E+01   1.06425E-02
  2.00000E+01   1.02916E-02
  2.10000E+01   9.51341E-03
  2.20000E+01   8.72421E-03
  2.30000E+01   7.97788E-03
  2.40000E+01   7.30358E-03
  2.50000E+01   6.68141E-03
  2.60000E+01   6.11432E-03
  2.70000E+01   5.60086E-03
  2.80000E+01   5.13750E-03
  2.90000E+01   4.71995E-03
  3.00000E+01   4.34377E-03
  3.50000E+01   2.94507E-03
  4.00000E+01   2.08192E-03
  4.50000E+01   1.52510E-03
  5.00000E+01   1.15096E-03
  6.00000E+01   7.02257E-04
  7.00000E+01   4.59717E-04
  8.00000E+01   3.17755E-04
  9.00000E+01   2.29034E-04
  1.00000E+02   1.70684E-04
  1.25000E+02   9.12662E-05
  1.50000E+02   5.45672E-05
