# MCCC calculations of electron scattering on molecular hydrogen and isotopologues
# Adiabatic nuclei calculations performed with the spheroidal MCCC(210) model
# Reference: Scarlett et al., Atom. Data Nucl. Data Tables (2021)
# MCCC Database: mccc-db.org
# This file: e + H2(X1Sg,vi=5) -> e + H2(h3Sg) (dissociative excitation)
# Initial-state energy: -1.08025 Hartrees
#
# Threshold: 1.23880E+01 eV
#
# Energy (eV)   CS (a_0^2)
  1.23880E+01   0.00000E+00
  1.25000E+01   1.19661E-05
  1.30000E+01   1.49984E-03
  1.35000E+01   3.21670E-03
  1.40000E+01   1.00424E-02
  1.45000E+01   1.11776E-02
  1.50000E+01   2.74441E-02
  1.55000E+01   2.61908E-02
  1.60000E+01   3.41928E-02
  1.65000E+01   3.02422E-02
  1.70000E+01   3.09123E-02
  1.75000E+01   3.24633E-02
  1.80000E+01   3.09558E-02
  1.85000E+01   3.08682E-02
  1.90000E+01   3.07682E-02
  1.95000E+01   3.00612E-02
  2.00000E+01   2.89798E-02
  2.10000E+01   2.64821E-02
  2.20000E+01   2.42958E-02
  2.30000E+01   2.12180E-02
  2.40000E+01   1.89427E-02
  2.50000E+01   1.69466E-02
  2.60000E+01   1.52061E-02
  2.70000E+01   1.36890E-02
  2.80000E+01   1.23637E-02
  2.90000E+01   1.12021E-02
  3.00000E+01   1.01804E-02
  3.50000E+01   6.57118E-03
  4.00000E+01   4.48308E-03
  4.50000E+01   3.19497E-03
  5.00000E+01   2.35728E-03
  6.00000E+01   1.39001E-03
  7.00000E+01   8.87835E-04
  8.00000E+01   6.01486E-04
  9.00000E+01   4.26335E-04
  1.00000E+02   3.13195E-04
  1.25000E+02   1.63043E-04
  1.50000E+02   9.55753E-05
