# MCCC calculations of electron scattering on molecular hydrogen and isotopologues
# Adiabatic nuclei calculations performed with the spheroidal MCCC(210) model
# Reference: Scarlett et al., Atom. Data Nucl. Data Tables (2021)
# MCCC Database: mccc-db.org
# This file: e + H2(X1Sg,vi=5) -> e + H2(c3Pu) (dissociative excitation)
# Initial-state energy: -1.08025 Hartrees
#
# Threshold: 1.23880E+01 eV
#
# Energy (eV)   CS (a_0^2)
  1.23880E+01   0.00000E+00
  1.25000E+01   7.49636E-06
  1.30000E+01   6.40645E-04
  1.35000E+01   4.13195E-03
  1.40000E+01   8.05315E-03
  1.45000E+01   1.87280E-02
  1.50000E+01   4.01866E-02
  1.55000E+01   5.45547E-02
  1.60000E+01   6.31477E-02
  1.65000E+01   6.79472E-02
  1.70000E+01   7.05530E-02
  1.75000E+01   7.17615E-02
  1.80000E+01   7.20237E-02
  1.85000E+01   7.15536E-02
  1.90000E+01   7.05782E-02
  1.95000E+01   6.92640E-02
  2.00000E+01   6.77006E-02
  2.10000E+01   6.41280E-02
  2.20000E+01   6.02843E-02
  2.30000E+01   5.64063E-02
  2.40000E+01   5.26326E-02
  2.50000E+01   4.90392E-02
  2.60000E+01   4.56621E-02
  2.70000E+01   4.25147E-02
  2.80000E+01   3.95975E-02
  2.90000E+01   3.69027E-02
  3.00000E+01   3.44189E-02
  3.50000E+01   2.46667E-02
  4.00000E+01   1.81742E-02
  4.50000E+01   1.37454E-02
  5.00000E+01   1.06394E-02
  6.00000E+01   6.75580E-03
  7.00000E+01   4.56090E-03
  8.00000E+01   3.22811E-03
  9.00000E+01   2.37136E-03
  1.00000E+02   1.79527E-03
  1.25000E+02   9.89318E-04
  1.50000E+02   6.04601E-04
