# MCCC calculations of electron scattering on molecular hydrogen and isotopologues
# Adiabatic nuclei calculations performed with the spheroidal MCCC(210) model
# Reference: Scarlett et al., Atom. Data Nucl. Data Tables (2021)
# MCCC Database: mccc-db.org
# This file: e + H2(X1Sg,vi=5) -> e + H2(g3Sg) (dissociative excitation)
# Initial-state energy: -1.08025 Hartrees
#
# Threshold: 1.42777E+01 eV
#
# Energy (eV)   CS (a_0^2)
  1.42777E+01   0.00000E+00
  1.45000E+01   2.33303E-06
  1.50000E+01   4.25157E-05
  1.55000E+01   1.26423E-04
  1.60000E+01   4.54727E-04
  1.65000E+01   5.63658E-04
  1.70000E+01   1.06798E-03
  1.75000E+01   1.61623E-03
  1.80000E+01   2.03580E-03
  1.85000E+01   2.20668E-03
  1.90000E+01   2.30236E-03
  1.95000E+01   2.33056E-03
  2.00000E+01   2.30629E-03
  2.10000E+01   2.09622E-03
  2.20000E+01   1.91579E-03
  2.30000E+01   1.74475E-03
  2.40000E+01   1.66146E-03
  2.50000E+01   1.51235E-03
  2.60000E+01   1.37807E-03
  2.70000E+01   1.25870E-03
  2.80000E+01   1.15192E-03
  2.90000E+01   1.05610E-03
  3.00000E+01   9.70083E-04
  3.50000E+01   6.52475E-04
  4.00000E+01   4.58168E-04
  4.50000E+01   3.33611E-04
  5.00000E+01   2.50359E-04
  6.00000E+01   1.51717E-04
  7.00000E+01   1.00411E-04
  8.00000E+01   7.52728E-05
  9.00000E+01   6.42707E-05
  1.00000E+02   5.95756E-05
  1.25000E+02   6.56059E-05
  1.50000E+02   7.64791E-05
