# MCCC calculations of electron scattering on molecular hydrogen and isotopologues
# Adiabatic nuclei calculations performed with the spheroidal MCCC(210) model
# Reference: Scarlett et al., Atom. Data Nucl. Data Tables (2021)
# MCCC Database: mccc-db.org
# This file: e + H2(X1Sg,vi=14) -> e + H2(g3Sg) (dissociative excitation)
# Initial-state energy: -1.00064 Hartrees
#
# Threshold: 1.21115E+01 eV
#
# Energy (eV)   CS (a_0^2)
  1.21115E+01   0.00000E+00
  1.25000E+01   9.76303E-05
  1.30000E+01   4.21340E-04
  1.35000E+01   7.72277E-04
  1.40000E+01   9.46308E-04
  1.45000E+01   1.08216E-03
  1.50000E+01   1.22340E-03
  1.55000E+01   1.19864E-03
  1.60000E+01   1.26348E-03
  1.65000E+01   1.16786E-03
  1.70000E+01   1.14095E-03
  1.75000E+01   1.08786E-03
  1.80000E+01   1.05581E-03
  1.85000E+01   1.02552E-03
  1.90000E+01   9.93306E-04
  1.95000E+01   9.55897E-04
  2.00000E+01   9.14528E-04
  2.10000E+01   8.18556E-04
  2.20000E+01   7.35549E-04
  2.30000E+01   6.61519E-04
  2.40000E+01   6.07308E-04
  2.50000E+01   5.48497E-04
  2.60000E+01   4.96529E-04
  2.70000E+01   4.50473E-04
  2.80000E+01   4.09720E-04
  2.90000E+01   3.73619E-04
  3.00000E+01   3.41563E-04
  3.50000E+01   2.25829E-04
  4.00000E+01   1.56876E-04
  4.50000E+01   1.13370E-04
  5.00000E+01   8.45954E-05
  6.00000E+01   5.07993E-05
  7.00000E+01   3.31444E-05
  8.00000E+01   2.36310E-05
  9.00000E+01   1.85970E-05
  1.00000E+02   1.60278E-05
  1.25000E+02   1.51348E-05
  1.50000E+02   1.64267E-05
