# MCCC calculations of electron scattering on molecular hydrogen and isotopologues
# Adiabatic nuclei calculations performed with the spheroidal MCCC(210) model
# Reference: Scarlett et al., Atom. Data Nucl. Data Tables (2021)
# MCCC Database: mccc-db.org
# This file: e + H2(X1Sg,vi=14) -> e + H2(j3Dg) (dissociative excitation)
# Initial-state energy: -1.00064 Hartrees
#
# Threshold: 1.21115E+01 eV
#
# Energy (eV)   CS (a_0^2)
  1.21115E+01   0.00000E+00
  1.25000E+01   4.00959E-05
  1.30000E+01   1.34910E-04
  1.35000E+01   2.59829E-04
  1.40000E+01   4.00866E-04
  1.45000E+01   5.59513E-04
  1.50000E+01   6.97039E-04
  1.55000E+01   7.31982E-04
  1.60000E+01   8.35057E-04
  1.65000E+01   8.31744E-04
  1.70000E+01   8.73395E-04
  1.75000E+01   8.68746E-04
  1.80000E+01   8.61106E-04
  1.85000E+01   8.86657E-04
  1.90000E+01   8.70351E-04
  1.95000E+01   8.45830E-04
  2.00000E+01   8.16909E-04
  2.10000E+01   7.56244E-04
  2.20000E+01   6.95795E-04
  2.30000E+01   6.38527E-04
  2.40000E+01   5.85635E-04
  2.50000E+01   5.37433E-04
  2.60000E+01   4.93532E-04
  2.70000E+01   4.53864E-04
  2.80000E+01   4.17994E-04
  2.90000E+01   3.85598E-04
  3.00000E+01   3.56347E-04
  3.50000E+01   2.46610E-04
  4.00000E+01   1.76383E-04
  4.50000E+01   1.30604E-04
  5.00000E+01   9.94120E-05
  6.00000E+01   6.15131E-05
  7.00000E+01   4.07339E-05
  8.00000E+01   2.83937E-05
  9.00000E+01   2.06008E-05
  1.00000E+02   1.54343E-05
  1.25000E+02   8.33489E-06
  1.50000E+02   5.01825E-06
