# MCCC calculations of electron scattering on molecular hydrogen and isotopologues
# Adiabatic nuclei calculations performed with the spheroidal MCCC(210) model
# Reference: Scarlett et al., Atom. Data Nucl. Data Tables (2021)
# MCCC Database: mccc-db.org
# This file: e + H2(X1Sg,vi=14) -> e + H2(d3Pu) (dissociative excitation)
# Initial-state energy: -1.00064 Hartrees
#
# Threshold: 1.21115E+01 eV
#
# Energy (eV)   CS (a_0^2)
  1.21115E+01   0.00000E+00
  1.25000E+01   1.27170E-04
  1.30000E+01   7.88294E-04
  1.35000E+01   1.40095E-03
  1.40000E+01   2.04234E-03
  1.45000E+01   2.68553E-03
  1.50000E+01   3.22777E-03
  1.55000E+01   3.52222E-03
  1.60000E+01   4.28157E-03
  1.65000E+01   4.19980E-03
  1.70000E+01   4.29542E-03
  1.75000E+01   4.26459E-03
  1.80000E+01   4.39909E-03
  1.85000E+01   4.46838E-03
  1.90000E+01   4.44255E-03
  1.95000E+01   4.37051E-03
  2.00000E+01   4.27266E-03
  2.10000E+01   4.03479E-03
  2.20000E+01   3.77016E-03
  2.30000E+01   3.50840E-03
  2.40000E+01   3.25381E-03
  2.50000E+01   3.01216E-03
  2.60000E+01   2.78811E-03
  2.70000E+01   2.58150E-03
  2.80000E+01   2.39183E-03
  2.90000E+01   2.21817E-03
  3.00000E+01   2.05938E-03
  3.50000E+01   1.44826E-03
  4.00000E+01   1.04888E-03
  4.50000E+01   7.82905E-04
  5.00000E+01   5.99610E-04
  6.00000E+01   3.74411E-04
  7.00000E+01   2.49505E-04
  8.00000E+01   1.74761E-04
  9.00000E+01   1.27285E-04
  1.00000E+02   9.56642E-05
  1.25000E+02   5.19644E-05
  1.50000E+02   3.14124E-05
