# MCCC calculations of electron scattering on molecular hydrogen and isotopologues
# Adiabatic nuclei calculations performed with the spheroidal MCCC(210) model
# Reference: Scarlett et al., Atom. Data Nucl. Data Tables (2021)
# MCCC Database: mccc-db.org
# This file: e + H2(X1Sg,vi=10) -> e + H2(c3Pu) (dissociative excitation)
# Initial-state energy: -1.02258 Hartrees
#
# Threshold: 1.08187E+01 eV
#
# Energy (eV)   CS (a_0^2)
  1.08187E+01   0.00000E+00
  1.15000E+01   6.01990E-03
  1.20000E+01   1.66416E-02
  1.25000E+01   2.85237E-02
  1.30000E+01   3.83601E-02
  1.35000E+01   4.95116E-02
  1.40000E+01   5.54889E-02
  1.45000E+01   6.83575E-02
  1.50000E+01   6.87215E-02
  1.55000E+01   7.13469E-02
  1.60000E+01   7.54268E-02
  1.65000E+01   7.71979E-02
  1.70000E+01   7.73465E-02
  1.75000E+01   7.66081E-02
  1.80000E+01   7.52427E-02
  1.85000E+01   7.34188E-02
  1.90000E+01   7.13645E-02
  1.95000E+01   6.91628E-02
  2.00000E+01   6.68779E-02
  2.10000E+01   6.22405E-02
  2.20000E+01   5.76966E-02
  2.30000E+01   5.33744E-02
  2.40000E+01   4.93365E-02
  2.50000E+01   4.56043E-02
  2.60000E+01   4.21757E-02
  2.70000E+01   3.90357E-02
  2.80000E+01   3.61667E-02
  2.90000E+01   3.35479E-02
  3.00000E+01   3.11584E-02
  3.50000E+01   2.19733E-02
  4.00000E+01   1.60123E-02
  4.50000E+01   1.20131E-02
  5.00000E+01   9.24098E-03
  6.00000E+01   5.81435E-03
  7.00000E+01   3.89985E-03
  8.00000E+01   2.74696E-03
  9.00000E+01   2.00869E-03
  1.00000E+02   1.51487E-03
  1.25000E+02   8.28936E-04
  1.50000E+02   5.04065E-04
