# MCCC calculations of electron scattering on molecular hydrogen and isotopologues
# Adiabatic nuclei calculations performed with the spheroidal MCCC(210) model
# Reference: Scarlett et al., Atom. Data Nucl. Data Tables (2021)
# MCCC Database: mccc-db.org
# This file: e + H2(X1Sg,vi=10) -> e + H2(e3Su) (dissociative excitation)
# Initial-state energy: -1.02258 Hartrees
#
# Threshold: 1.08187E+01 eV
#
# Energy (eV)   CS (a_0^2)
  1.08187E+01   0.00000E+00
  1.15000E+01   5.19766E-03
  1.20000E+01   9.10721E-03
  1.25000E+01   1.25841E-02
  1.30000E+01   1.52803E-02
  1.35000E+01   2.20886E-02
  1.40000E+01   2.32731E-02
  1.45000E+01   2.47596E-02
  1.50000E+01   2.53217E-02
  1.55000E+01   2.73439E-02
  1.60000E+01   2.70513E-02
  1.65000E+01   2.81702E-02
  1.70000E+01   2.76219E-02
  1.75000E+01   2.75585E-02
  1.80000E+01   2.81146E-02
  1.85000E+01   2.77256E-02
  1.90000E+01   2.71011E-02
  1.95000E+01   2.63562E-02
  2.00000E+01   2.56409E-02
  2.10000E+01   2.40359E-02
  2.20000E+01   2.23887E-02
  2.30000E+01   2.07636E-02
  2.40000E+01   1.92246E-02
  2.50000E+01   1.77754E-02
  2.60000E+01   1.64336E-02
  2.70000E+01   1.51993E-02
  2.80000E+01   1.40687E-02
  2.90000E+01   1.30353E-02
  3.00000E+01   1.20918E-02
  3.50000E+01   8.46923E-03
  4.00000E+01   6.12994E-03
  4.50000E+01   4.57021E-03
  5.00000E+01   3.49564E-03
  6.00000E+01   2.17724E-03
  7.00000E+01   1.44764E-03
  8.00000E+01   1.01183E-03
  9.00000E+01   7.35652E-04
  1.00000E+02   5.52057E-04
  1.25000E+02   2.98960E-04
  1.50000E+02   1.80306E-04
