# MCCC calculations of electron scattering on molecular hydrogen and isotopologues
# Adiabatic nuclei calculations performed with the spheroidal MCCC(210) model
# Reference: Scarlett et al., Atom. Data Nucl. Data Tables (2021)
# MCCC Database: mccc-db.org
# This file: e + H2(X1Sg,vi=8) -> e + H2(h3Sg) (dissociative excitation)
# Initial-state energy: -1.04226 Hartrees
#
# Threshold: 1.13542E+01 eV
#
# Energy (eV)   CS (a_0^2)
  1.13542E+01   0.00000E+00
  1.15000E+01   3.72252E-04
  1.20000E+01   2.07469E-03
  1.25000E+01   4.63037E-03
  1.30000E+01   1.36310E-02
  1.35000E+01   1.75264E-02
  1.40000E+01   2.10814E-02
  1.45000E+01   2.11931E-02
  1.50000E+01   2.67838E-02
  1.55000E+01   3.14889E-02
  1.60000E+01   3.10807E-02
  1.65000E+01   3.22963E-02
  1.70000E+01   3.03402E-02
  1.75000E+01   3.05145E-02
  1.80000E+01   2.95471E-02
  1.85000E+01   2.94583E-02
  1.90000E+01   2.94432E-02
  1.95000E+01   2.89699E-02
  2.00000E+01   2.81499E-02
  2.10000E+01   2.60613E-02
  2.20000E+01   2.40447E-02
  2.30000E+01   2.14097E-02
  2.40000E+01   1.93490E-02
  2.50000E+01   1.75112E-02
  2.60000E+01   1.58851E-02
  2.70000E+01   1.44482E-02
  2.80000E+01   1.31769E-02
  2.90000E+01   1.20493E-02
  3.00000E+01   1.10465E-02
  3.50000E+01   7.40531E-03
  4.00000E+01   5.20942E-03
  4.50000E+01   3.80824E-03
  5.00000E+01   2.87131E-03
  6.00000E+01   1.75416E-03
  7.00000E+01   1.15242E-03
  8.00000E+01   7.99080E-04
  9.00000E+01   5.77640E-04
  1.00000E+02   4.31600E-04
  1.25000E+02   2.32409E-04
  1.50000E+02   1.39774E-04
