# MCCC calculations of electron scattering on molecular hydrogen and isotopologues
# Adiabatic nuclei calculations performed with the spheroidal MCCC(210) model
# Reference: Scarlett et al., Atom. Data Nucl. Data Tables (2021)
# MCCC Database: mccc-db.org
# This file: e + H2(X1Sg,vi=8) -> e + H2(d3Pu) (dissociative excitation)
# Initial-state energy: -1.04226 Hartrees
#
# Threshold: 1.32439E+01 eV
#
# Energy (eV)   CS (a_0^2)
  1.32439E+01   0.00000E+00
  1.35000E+01   3.59995E-05
  1.40000E+01   8.36651E-04
  1.45000E+01   2.56514E-03
  1.50000E+01   4.04622E-03
  1.55000E+01   5.88485E-03
  1.60000E+01   1.12119E-02
  1.65000E+01   1.54517E-02
  1.70000E+01   1.58271E-02
  1.75000E+01   1.68287E-02
  1.80000E+01   1.87261E-02
  1.85000E+01   1.96085E-02
  1.90000E+01   1.98959E-02
  1.95000E+01   1.98965E-02
  2.00000E+01   1.97027E-02
  2.10000E+01   1.89755E-02
  2.20000E+01   1.79550E-02
  2.30000E+01   1.68973E-02
  2.40000E+01   1.58273E-02
  2.50000E+01   1.47626E-02
  2.60000E+01   1.37520E-02
  2.70000E+01   1.28019E-02
  2.80000E+01   1.19164E-02
  2.90000E+01   1.10956E-02
  3.00000E+01   1.03375E-02
  3.50000E+01   7.35825E-03
  4.00000E+01   5.38170E-03
  4.50000E+01   4.04436E-03
  5.00000E+01   3.11322E-03
  6.00000E+01   1.95824E-03
  7.00000E+01   1.31203E-03
  8.00000E+01   9.22781E-04
  9.00000E+01   6.74320E-04
  1.00000E+02   5.08192E-04
  1.25000E+02   2.77514E-04
  1.50000E+02   1.68430E-04
