# MCCC calculations of electron scattering on molecular hydrogen and isotopologues
# Adiabatic nuclei calculations performed with the spheroidal MCCC(210) model
# Reference: Scarlett et al., Atom. Data Nucl. Data Tables (2021)
# MCCC Database: mccc-db.org
# This file: e + H2(X1Sg,vi=8) -> e + H2(e3Su) (dissociative excitation)
# Initial-state energy: -1.04226 Hartrees
#
# Threshold: 1.13542E+01 eV
#
# Energy (eV)   CS (a_0^2)
  1.13542E+01   0.00000E+00
  1.15000E+01   3.70089E-04
  1.20000E+01   2.23256E-03
  1.25000E+01   4.51495E-03
  1.30000E+01   6.80251E-03
  1.35000E+01   1.54351E-02
  1.40000E+01   2.12101E-02
  1.45000E+01   2.30864E-02
  1.50000E+01   2.42217E-02
  1.55000E+01   2.53180E-02
  1.60000E+01   2.80843E-02
  1.65000E+01   2.89565E-02
  1.70000E+01   2.87151E-02
  1.75000E+01   2.96382E-02
  1.80000E+01   3.08882E-02
  1.85000E+01   3.06654E-02
  1.90000E+01   3.01573E-02
  1.95000E+01   2.94734E-02
  2.00000E+01   2.87814E-02
  2.10000E+01   2.71221E-02
  2.20000E+01   2.54120E-02
  2.30000E+01   2.36689E-02
  2.40000E+01   2.19918E-02
  2.50000E+01   2.03902E-02
  2.60000E+01   1.88943E-02
  2.70000E+01   1.75092E-02
  2.80000E+01   1.62339E-02
  2.90000E+01   1.50633E-02
  3.00000E+01   1.39908E-02
  3.50000E+01   9.84454E-03
  4.00000E+01   7.14600E-03
  4.50000E+01   5.33837E-03
  5.00000E+01   4.08916E-03
  6.00000E+01   2.55201E-03
  7.00000E+01   1.69913E-03
  8.00000E+01   1.18881E-03
  9.00000E+01   8.64989E-04
  1.00000E+02   6.49510E-04
  1.25000E+02   3.52117E-04
  1.50000E+02   2.12522E-04
