# MCCC calculations of electron scattering on molecular hydrogen and isotopologues
# Adiabatic nuclei calculations performed with the spheroidal MCCC(210) model
# Reference: Scarlett et al., Atom. Data Nucl. Data Tables (2021)
# MCCC Database: mccc-db.org
# This file: e + H2(X1Sg,vi=8) -> e + H2(g3Sg) (dissociative excitation)
# Initial-state energy: -1.04226 Hartrees
#
# Threshold: 1.32439E+01 eV
#
# Energy (eV)   CS (a_0^2)
  1.32439E+01   0.00000E+00
  1.35000E+01   2.49143E-05
  1.40000E+01   3.17047E-04
  1.45000E+01   6.11008E-04
  1.50000E+01   9.65386E-04
  1.55000E+01   1.20408E-03
  1.60000E+01   1.96556E-03
  1.65000E+01   2.71395E-03
  1.70000E+01   2.63732E-03
  1.75000E+01   2.62625E-03
  1.80000E+01   2.77295E-03
  1.85000E+01   2.83015E-03
  1.90000E+01   2.84477E-03
  1.95000E+01   2.81320E-03
  2.00000E+01   2.74569E-03
  2.10000E+01   2.48894E-03
  2.20000E+01   2.26629E-03
  2.30000E+01   2.05971E-03
  2.40000E+01   1.93439E-03
  2.50000E+01   1.76014E-03
  2.60000E+01   1.60392E-03
  2.70000E+01   1.46162E-03
  2.80000E+01   1.33414E-03
  2.90000E+01   1.22055E-03
  3.00000E+01   1.11917E-03
  3.50000E+01   7.48836E-04
  4.00000E+01   5.24743E-04
  4.50000E+01   3.81820E-04
  5.00000E+01   2.86527E-04
  6.00000E+01   1.73719E-04
  7.00000E+01   1.14710E-04
  8.00000E+01   8.43133E-05
  9.00000E+01   6.97994E-05
  1.00000E+02   6.33717E-05
  1.25000E+02   6.77378E-05
  1.50000E+02   7.86240E-05
