# MCCC calculations of electron scattering on molecular hydrogen and isotopologues
# Adiabatic nuclei calculations performed with the spheroidal MCCC(210) model
# Reference: Scarlett et al., Atom. Data Nucl. Data Tables (2021)
# MCCC Database: mccc-db.org
# This file: e + H2(X1Sg,vi=8) -> e + H2(j3Dg) (dissociative excitation)
# Initial-state energy: -1.04226 Hartrees
#
# Threshold: 1.32439E+01 eV
#
# Energy (eV)   CS (a_0^2)
  1.32439E+01   0.00000E+00
  1.35000E+01   4.07136E-06
  1.40000E+01   1.07352E-04
  1.45000E+01   4.39466E-04
  1.50000E+01   8.10361E-04
  1.55000E+01   1.21858E-03
  1.60000E+01   1.80213E-03
  1.65000E+01   2.80152E-03
  1.70000E+01   2.97043E-03
  1.75000E+01   3.12996E-03
  1.80000E+01   3.20864E-03
  1.85000E+01   3.51280E-03
  1.90000E+01   3.45865E-03
  1.95000E+01   3.36923E-03
  2.00000E+01   3.25385E-03
  2.10000E+01   3.01054E-03
  2.20000E+01   2.76528E-03
  2.30000E+01   2.53187E-03
  2.40000E+01   2.31759E-03
  2.50000E+01   2.12528E-03
  2.60000E+01   1.94855E-03
  2.70000E+01   1.78814E-03
  2.80000E+01   1.64323E-03
  2.90000E+01   1.51253E-03
  3.00000E+01   1.39463E-03
  3.50000E+01   9.54596E-04
  4.00000E+01   6.81337E-04
  4.50000E+01   5.02930E-04
  5.00000E+01   3.81791E-04
  6.00000E+01   2.35271E-04
  7.00000E+01   1.55333E-04
  8.00000E+01   1.08031E-04
  9.00000E+01   7.82406E-05
  1.00000E+02   5.85329E-05
  1.25000E+02   3.15227E-05
  1.50000E+02   1.89423E-05
