# MCCC calculations of electron scattering on molecular hydrogen and isotopologues
# Adiabatic nuclei calculations performed with the spheroidal MCCC(210) model
# Reference: Scarlett et al., Atom. Data Nucl. Data Tables (2021)
# MCCC Database: mccc-db.org
# This file: e + H2(X1Sg,vi=8) -> e + H2(i3Pg) (dissociative excitation)
# Initial-state energy: -1.04226 Hartrees
#
# Threshold: 1.13542E+01 eV
#
# Energy (eV)   CS (a_0^2)
  1.13542E+01   0.00000E+00
  1.15000E+01   3.27829E-04
  1.20000E+01   3.95359E-03
  1.25000E+01   7.43674E-03
  1.30000E+01   1.29200E-02
  1.35000E+01   1.74002E-02
  1.40000E+01   1.97597E-02
  1.45000E+01   1.95946E-02
  1.50000E+01   2.05464E-02
  1.55000E+01   2.19515E-02
  1.60000E+01   2.17074E-02
  1.65000E+01   2.20556E-02
  1.70000E+01   2.15257E-02
  1.75000E+01   2.11376E-02
  1.80000E+01   2.09735E-02
  1.85000E+01   2.05538E-02
  1.90000E+01   1.99843E-02
  1.95000E+01   1.93344E-02
  2.00000E+01   1.86461E-02
  2.10000E+01   1.72327E-02
  2.20000E+01   1.58534E-02
  2.30000E+01   1.45592E-02
  2.40000E+01   1.33738E-02
  2.50000E+01   1.22865E-02
  2.60000E+01   1.12962E-02
  2.70000E+01   1.03976E-02
  2.80000E+01   9.58370E-03
  2.90000E+01   8.84685E-03
  3.00000E+01   8.17957E-03
  3.50000E+01   5.66134E-03
  4.00000E+01   4.06781E-03
  4.50000E+01   3.01743E-03
  5.00000E+01   2.29824E-03
  6.00000E+01   1.42902E-03
  7.00000E+01   9.54367E-04
  8.00000E+01   6.69289E-04
  9.00000E+01   4.87899E-04
  1.00000E+02   3.66959E-04
  1.25000E+02   1.99637E-04
  1.50000E+02   1.20844E-04
