eng	y_fit
0.4	0.0
0.41	0.083086
0.42	0.1347
0.43	0.17423
0.44	0.20894
0.45	0.24119
0.46	0.27208
0.47	0.30229
0.48	0.33225
0.49	0.36225
0.5	0.39254
0.51	0.4233
0.52	0.45468
0.53	0.48682
0.54	0.51985
0.55	0.55387
0.56	0.58898
0.57	0.62528
0.58	0.66286
0.59	0.70181
0.6	0.74222
0.61	0.78417
0.62	0.82774
0.63	0.87301
0.64	0.92006
0.65	0.96897
0.66	1.0198
0.67	1.0727
0.68	1.1276
0.69	1.1846
0.7	1.2577923076923079
0.71	1.3309846153846154
0.72	1.404176923076923
0.73	1.4773692307692308
0.74	1.5505615384615385
0.75	1.6237538461538463
0.76	1.6969461538461539
0.77	1.7701384615384614
0.78	1.843330769230769
0.79	1.916523076923077
0.8	1.9897153846153846
0.81	2.0629076923076926
0.82	2.1361
0.83	2.2248
0.84	2.3151
0.85	2.4068
0.86	2.399351851851852
0.87	2.391903703703704
0.88	2.3844555555555558
0.89	2.3770074074074072
0.9	2.3695592592592596
0.91	2.362111111111111
0.92	2.354662962962963
0.93	2.347214814814815
0.94	2.3397666666666668
0.95	2.3323185185185187
0.96	2.3248703703703706
0.97	2.3174222222222225
0.98	2.3099740740740744
0.99	2.3025259259259263
1.0	2.295077777777778
1.01	2.2876296296296297
1.02	2.2801814814814816
1.03	2.2727333333333335
1.04	2.2652851851851854
1.05	2.2578370370370373
1.06	2.2503888888888888
1.07	2.242940740740741
1.08	2.2354925925925926
1.09	2.2280444444444445
1.1	2.2205962962962964
1.11	2.2131481481481483
1.12	2.2057
1.13	2.2000756097560976
1.14	2.194451219512195
1.15	2.188826829268293
1.16	2.1832024390243907
1.17	2.177578048780488
1.18	2.1719536585365855
1.19	2.166329268292683
1.2	2.1607048780487808
1.21	2.155080487804878
1.22	2.1494560975609756
1.23	2.1438317073170734
1.24	2.138207317073171
1.25	2.1325829268292686
1.26	2.126958536585366
1.27	2.1213341463414634
1.28	2.1157097560975613
1.29	2.110085365853659
1.3	2.1044609756097565
1.31	2.098836585365854
1.32	2.0932121951219513
1.33	2.0875878048780487
1.34	2.0819634146341466
1.35	2.076339024390244
1.36	2.0707146341463414
1.37	2.0650902439024392
1.38	2.059465853658537
1.39	2.053841463414634
1.4	2.048217073170732
1.41	2.0425926829268293
1.42	2.036968292682927
1.43	2.0313439024390245
