eng	y_fit
0.43	0.0
0.44	0.051907
0.45	0.076892
0.46	0.09618
0.47	0.11279
0.48	0.12782
0.49	0.14181
0.5	0.1551
0.51	0.16789
0.52	0.18033
0.53	0.19253
0.54	0.20456
0.55	0.2165
0.56	0.2284
0.57	0.2403
0.58	0.25224
0.59	0.26425
0.6	0.27637
0.61	0.28861
0.62	0.301
0.63	0.31357
0.64	0.32633
0.65	0.3393
0.66	0.35249
0.67	0.36593
0.68	0.37963
0.69	0.3936
0.7	0.40785
0.71	0.4224
0.72	0.43727
0.73	0.45246
0.74	0.46926625
0.75	0.4860725
0.76	0.50287875
0.77	0.519685
0.78	0.5364912500000001
0.79	0.5532975
0.8	0.5701037500000001
0.81	0.58691
0.82	0.60548
0.83	0.62446
0.84	0.64387
0.85	0.66371
0.86	0.68398
0.87	0.70469
0.88	0.72585
0.89	0.74745
0.9	0.7695
0.91	0.79199
0.92	0.81493
0.93	0.83831
0.94	0.86213
0.95	0.88639
0.96	0.91107
0.97	0.93618
0.98	0.96169
0.99	0.9876
1.0	1.0139
1.01	1.0405
1.02	1.0675
1.03	1.0948
1.04	1.1225
1.05	1.1503
1.06	1.1784
1.07	1.2067
1.08	1.2352
1.09	1.243291891891892
1.1	1.2513837837837838
1.11	1.2594756756756758
1.12	1.2675675675675677
1.13	1.2756594594594597
1.14	1.2837513513513514
1.15	1.2918432432432434
1.16	1.2999351351351351
1.17	1.3080270270270271
1.18	1.316118918918919
1.19	1.3242108108108108
1.2	1.3323027027027028
1.21	1.3403945945945948
1.22	1.3484864864864865
1.23	1.3565783783783782
1.24	1.3646702702702704
1.25	1.3727621621621622
1.26	1.3808540540540541
1.27	1.388945945945946
1.28	1.3970378378378379
1.29	1.4051297297297296
1.3	1.4132216216216218
1.31	1.4213135135135135
1.32	1.4294054054054053
1.33	1.4374972972972975
1.34	1.4455891891891892
1.35	1.4536810810810812
1.36	1.4617729729729732
1.37	1.469864864864865
1.38	1.4779567567567569
1.39	1.4860486486486486
1.4	1.4941405405405406
1.41	1.5022324324324323
1.42	1.5103243243243243
1.43	1.5184162162162163
1.44	1.5265081081081082
1.45	1.5346
1.46	1.5346492753623189
1.47	1.5346985507246376
1.48	1.5347478260869567
1.49	1.5347971014492754
1.5	1.5348463768115943
1.51	1.534895652173913
1.52	1.5349449275362317
1.53	1.5349942028985506
1.54	1.5350434782608695
1.55	1.5350927536231884
1.56	1.5351420289855071
1.57	1.535191304347826
1.58	1.5352405797101452
1.59	1.5352898550724638
1.6	1.5353391304347828
1.61	1.5353884057971015
1.62	1.5354376811594201
1.63	1.535486956521739
1.64	1.5355362318840577
1.65	1.5355855072463769
1.66	1.5356347826086956
1.67	1.5356840579710145
1.68	1.5357333333333334
1.69	1.5357826086956523
1.7	1.5358318840579708
1.71	1.53588115942029
1.72	1.5359304347826086
1.73	1.5359797101449275
1.74	1.5360289855072464
1.75	1.5360782608695653
1.76	1.5361275362318842
1.77	1.5361768115942027
1.78	1.5362260869565216
1.79	1.5362753623188405
1.8	1.5363246376811595
1.81	1.5363739130434784
1.82	1.5364231884057973
1.83	1.5364724637681157
1.84	1.5365217391304347
1.85	1.5365710144927536
1.86	1.5366202898550725
1.87	1.5366695652173914
1.88	1.53671884057971
1.89	1.536768115942029
1.9	1.536817391304348
1.91	1.5368666666666666
1.92	1.5369159420289855
1.93	1.5369652173913044
1.94	1.5370144927536233
1.95	1.537063768115942
1.96	1.5371130434782607
1.97	1.5371623188405796
1.98	1.5372115942028985
1.99	1.5372608695652175
2.0	1.5373101449275361
2.01	1.537359420289855
2.02	1.537408695652174
2.03	1.5374579710144929
2.04	1.5375072463768116
2.05	1.5375565217391305
2.06	1.5376057971014494
2.07	1.5376550724637683
2.08	1.537704347826087
2.09	1.5377536231884057
2.1	1.5378028985507246
2.11	1.5378521739130435
2.12	1.5379014492753624
2.13	1.5379507246376811
2.14	1.538
2.15	1.5357000000000003
2.16	1.5333999999999999
2.17	1.5311
2.18	1.5288
2.19	1.5265
2.2	1.5246
2.21	1.5227
2.22	1.5208
2.23	1.5189
2.24	1.517
2.25	1.5151
2.26	1.5132
2.27	1.5113
2.28	1.5092
2.29	1.5069
2.3	1.5047
2.31	1.502
2.32	1.4993
2.33	1.4968
2.34	1.4941
2.35	1.4916
2.36	1.4889
2.37	1.4863
2.38	1.4836
2.39	1.481
2.4	1.4783
2.41	1.4756
2.42	1.4729
2.43	1.4703
2.44	1.4676
2.45	1.4649
2.46	1.4622
2.47	1.4596
2.48	1.4569
2.49	1.4542
2.5	1.4515
2.51	1.4488
2.52	1.4461
2.53	1.4434
2.54	1.4407
2.55	1.438
2.56	1.4353
2.57	1.4326
2.58	1.4299
2.59	1.4272
2.6	1.4245
2.61	1.4218
2.62	1.4191
2.63	1.4164
2.64	1.4137
2.65	1.411
2.66	1.4083
2.67	1.4056
2.68	1.4029
2.69	1.4002
2.7	1.3976
2.71	1.3949
2.72	1.3922
2.73	1.3895
2.74	1.3869
2.75	1.3842
2.76	1.3815
2.77	1.3788
2.78	1.3762
2.79	1.3735
2.8	1.3708
2.81	1.3682
2.82	1.3655
2.83	1.3629
2.84	1.3602
2.85	1.3576
2.86	1.355
2.87	1.3523
2.88	1.3497
2.89	1.3471
2.9	1.3445
2.91	1.3419
2.92	1.3392
2.93	1.3366
2.94	1.334
2.95	1.3314
2.96	1.3288
2.97	1.3263
2.98	1.3237
2.99	1.3211
3.0	1.3185
3.01	1.3159
3.02	1.3134
3.03	1.3108
3.04	1.3083
3.05	1.3057
3.06	1.3032
3.07	1.3006
3.08	1.2981
3.09	1.2956
3.1	1.293
3.11	1.2905
3.12	1.288
3.13	1.2855
3.14	1.283
3.15	1.2805
3.16	1.278
3.17	1.2755
3.18	1.273
3.19	1.2705
3.2	1.268
3.21	1.2656
3.22	1.2631
3.23	1.2606
3.24	1.2582
3.25	1.2557
3.26	1.2533
3.27	1.2508
3.28	1.2484
3.29	1.2459
3.3	1.2435
3.31	1.2411
3.32	1.2387
3.33	1.2362
3.34	1.2338
3.35	1.2314
3.36	1.229
3.37	1.2266
3.38	1.2242
3.39	1.2218
3.4	1.2194
3.41	1.2171
3.42	1.2147
3.43	1.2123
3.44	1.2099
3.45	1.2076
3.46	1.2052
3.47	1.2029
3.48	1.2005
3.49	1.1982
3.5	1.1958
3.51	1.1935
3.52	1.1911
3.53	1.1888
3.54	1.1865
3.55	1.1842
3.56	1.1818
3.57	1.1795
