eng	y_fit
0.01	1.4512
0.02	1.051
0.03	0.87889
0.04	0.77946
0.05	0.71388
0.06	0.66725
0.07	0.63247
0.08	0.60566
0.09	0.58455
0.1	0.56765
0.11	0.55398
0.12	0.54286
0.13	0.53379
0.14	0.52641
0.15	0.52044
0.16	0.51566
0.17	0.51191
0.18	0.50905
0.19	0.50696
0.2	0.50557
0.21	0.50479
0.22	0.50457
0.23	0.50486
0.24	0.50561
0.25	0.50678
0.26	0.50835
0.27	0.51029
0.28	0.51256
0.29	0.51516
0.3	0.51807
0.31	0.52126
0.32	0.52474
0.33	0.52847
0.34	0.53246
0.35	0.53669
0.36	0.54116
0.37	0.54585
0.38	0.55077
0.39	0.5559
0.4	0.56124
0.41	0.56679
0.42	0.57253
0.43	0.57848
0.44	0.58461
0.45	0.59094
0.46	0.59745
0.47	0.60415
0.48	0.61102
0.49	0.61808
0.5	0.62531
0.51	0.63271
0.52	0.64029
0.53	0.64803
0.54	0.65595
0.55	0.66402
0.56	0.67226
0.57	0.68066
0.58	0.68922
0.59	0.69794
0.6	0.70681
0.61	0.71583
0.62	0.725
0.63	0.73432
0.64	0.74378
0.65	0.75338
0.66	0.76312
0.67	0.77299
0.68	0.783
0.69	0.79314
0.7	0.8034
0.71	0.81378
0.72	0.82427
0.73	0.83488
0.74	0.8456
0.75	0.85642
0.76	0.86733
0.77	0.87834
0.78	0.88944
0.79	0.90061
0.8	0.91186
0.81	0.92317
0.82	0.93455
0.83	0.94597
0.84	0.95745
0.85	0.96895
0.86	0.98049
0.87	0.99204
0.88	1.0036
0.89	1.0152
0.9	1.0267
0.91	1.0382
0.92	1.0497
0.93	1.0612
0.94	1.0726
0.95	1.0839
0.96	1.0951
0.97	1.1063
0.98	1.1173
0.99	1.1282
1.0	1.139
1.01	1.1435128205128204
1.02	1.148025641025641
1.03	1.1525384615384615
1.04	1.157051282051282
1.05	1.1615641025641026
1.06	1.1660769230769232
1.07	1.1705897435897434
1.08	1.175102564102564
1.09	1.1796153846153845
1.1	1.1841282051282052
1.11	1.1886410256410256
1.12	1.1931538461538462
1.13	1.1976666666666667
1.14	1.202179487179487
1.15	1.2066923076923077
1.16	1.2112051282051282
1.17	1.2157179487179488
1.18	1.2202307692307692
1.19	1.2247435897435897
1.2	1.2292564102564103
1.21	1.2337692307692307
1.22	1.2382820512820514
1.23	1.2427948717948718
1.24	1.2473076923076922
1.25	1.2518205128205127
1.26	1.2563333333333333
1.27	1.260846153846154
1.28	1.2653589743589744
1.29	1.2698717948717948
1.3	1.2743846153846152
1.31	1.2788974358974359
1.32	1.2834102564102563
1.33	1.287923076923077
1.34	1.2924358974358974
1.35	1.296948717948718
1.36	1.3014615384615384
1.37	1.3059743589743589
1.38	1.3104871794871795
1.39	1.315
1.4	1.3142
1.41	1.3139
1.42	1.314
1.43	1.3147
1.44	1.3162
1.45	1.3185
1.46	1.3218
1.47	1.3261
1.48	1.3317
1.49	1.3384
1.5	1.3464
1.51	1.3557
1.52	1.3571368421052632
1.53	1.3585736842105263
1.54	1.3600105263157893
1.55	1.3614473684210526
1.56	1.362884210526316
1.57	1.364321052631579
1.58	1.3657578947368418
1.59	1.3671947368421051
1.6	1.3686315789473684
1.61	1.3700684210526317
1.62	1.3715052631578946
1.63	1.3729421052631579
1.64	1.3743789473684211
1.65	1.375815789473684
1.66	1.3772526315789473
1.67	1.3786894736842106
1.68	1.3801263157894736
1.69	1.381563157894737
1.7	1.383
1.71	1.3715
1.72	1.3621
1.73	1.3626
1.74	1.3631000000000002
1.75	1.3636
1.76	1.3641
1.77	1.3646
1.78	1.3651
1.79	1.3751
1.8	1.3866
1.81	1.3865307692307693
1.82	1.3864615384615384
1.83	1.3863923076923075
1.84	1.386323076923077
1.85	1.3862538461538463
1.86	1.3861846153846153
1.87	1.3861153846153846
1.88	1.386046153846154
1.89	1.3859769230769232
1.9	1.3859076923076923
1.91	1.3858384615384616
1.92	1.3857692307692306
1.93	1.3857
1.94	1.3723
1.95	1.37255
1.96	1.3728000000000002
1.97	1.37305
1.98	1.3733
1.99	1.37355
2.0	1.3738
2.01	1.3868
2.02	1.3859249999999999
2.03	1.3850500000000001
2.04	1.384175
2.05	1.3833
2.06	1.382425
2.07	1.38155
2.08	1.380675
2.09	1.3798
2.1	1.3638
2.11	1.36165
2.12	1.3595
2.13	1.3573499999999998
2.14	1.3552
2.15	1.3701
2.16	1.3691000000000002
2.17	1.3681
2.18	1.3671000000000002
2.19	1.3660999999999999
2.2	1.3651
2.21	1.3439
2.22	1.3451
2.23	1.3463
2.24	1.347925
2.25	1.34955
2.26	1.351175
2.27	1.3528
2.28	1.3514
2.29	1.3497
2.3	1.3478
2.31	1.3461
2.32	1.3442
2.33	1.3424
2.34	1.3405
2.35	1.3386
2.36	1.3367
2.37	1.3348
2.38	1.3329
2.39	1.3309
2.4	1.329
2.41	1.327
2.42	1.325
2.43	1.323
2.44	1.321
2.45	1.319
2.46	1.3169
2.47	1.3149
2.48	1.3128
2.49	1.3107
2.5	1.3087
2.51	1.3066
2.52	1.3044
2.53	1.3023
2.54	1.3002
2.55	1.2981
2.56	1.2959
2.57	1.2938
2.58	1.2916
2.59	1.2894
2.6	1.2873
2.61	1.2851
2.62	1.2829
2.63	1.2807
2.64	1.2785
2.65	1.2762
2.66	1.274
2.67	1.2718
2.68	1.2696
2.69	1.2673
2.7	1.2651
2.71	1.2628
2.72	1.2606
2.73	1.2583
2.74	1.256
2.75	1.2538
2.76	1.2515
2.77	1.2492
2.78	1.2469
2.79	1.2447
2.8	1.2424
2.81	1.2401
2.82	1.2378
2.83	1.2355
2.84	1.2332
2.85	1.2309
2.86	1.2286
2.87	1.2262
2.88	1.2239
2.89	1.2216
2.9	1.2193
2.91	1.217
2.92	1.2146
2.93	1.2123
2.94	1.21
2.95	1.2077
2.96	1.2053
2.97	1.203
2.98	1.2007
2.99	1.1983
3.0	1.196
3.01	1.1937
3.02	1.1913
3.03	1.189
3.04	1.1867
3.05	1.1843
3.06	1.182
3.07	1.1796
3.08	1.1773
3.09	1.175
3.1	1.1726
3.11	1.1703
3.12	1.1679
3.13	1.1656
3.14	1.1633
3.15	1.1609
3.16	1.1586
3.17	1.1563
3.18	1.1539
3.19	1.1516
3.2	1.1492
3.21	1.1469
3.22	1.1446
3.23	1.1422
3.24	1.1399
3.25	1.1376
3.26	1.1352
3.27	1.1329
3.28	1.1306
3.29	1.1283
3.3	1.1259
3.31	1.1236
3.32	1.1213
3.33	1.119
3.34	1.1167
3.35	1.1144
3.36	1.112
3.37	1.1097
3.38	1.1074
3.39	1.1051
3.4	1.1028
3.41	1.1005
3.42	1.0982
3.43	1.0959
3.44	1.0936
3.45	1.0913
3.46	1.089
3.47	1.0867
3.48	1.0844
3.49	1.0821
3.5	1.0799
3.51	1.0776
3.52	1.0753
3.53	1.073
3.54	1.0707
3.55	1.0685
3.56	1.0662
3.57	1.0639
3.58	1.0617
3.59	1.0594
3.6	1.0572
3.61	1.0549
3.62	1.0526
3.63	1.0504
3.64	1.0481
3.65	1.0459
3.66	1.0437
3.67	1.0414
3.68	1.0392
3.69	1.037
3.7	1.0347
3.71	1.0325
3.72	1.0303
3.73	1.0281
3.74	1.0258
3.75	1.0236
3.76	1.0214
3.77	1.0192
3.78	1.017
3.79	1.0148
3.8	1.0126
3.81	1.0104
3.82	1.0082
3.83	1.006
3.84	1.0038
3.85	1.0017
3.86	0.99948
3.87	0.99731
3.88	0.99513
3.89	0.99296
3.9	0.9908
3.91	0.98864
3.92	0.98648
3.93	0.98432
3.94	0.98217
3.95	0.98002
3.96	0.97787
3.97	0.97573
3.98	0.97359
3.99	0.97146
4.0	0.96933
4.01	0.9672
4.02	0.96507
4.03	0.96295
4.04	0.96084
4.05	0.95872
4.06	0.95661
4.07	0.9545
4.08	0.9524
4.09	0.9503
4.1	0.9482
4.11	0.94611
4.12	0.94402
4.13	0.94193
4.14	0.93985
4.15	0.93777
4.16	0.9357
4.17	0.93363
4.18	0.93156
4.19	0.92949
4.2	0.92743
4.21	0.92538
4.22	0.92332
4.23	0.92127
4.24	0.91923
4.25	0.91718
4.26	0.91515
4.27	0.91311
4.28	0.91108
4.29	0.90905
4.3	0.90703
4.31	0.90501
4.32	0.90299
4.33	0.90098
4.34	0.89897
4.35	0.89696
4.36	0.89496
4.37	0.89296
4.38	0.89096
4.39	0.88897
4.4	0.88699
4.41	0.885
4.42	0.88302
4.43	0.88105
4.44	0.87907
4.45	0.87711
4.46	0.87514
4.47	0.87318
4.48	0.87122
4.49	0.86927
4.5	0.86732
4.51	0.86537
4.52	0.86343
4.53	0.86149
4.54	0.85955
4.55	0.85762
4.56	0.8557
4.57	0.85377
4.58	0.85185
4.59	0.84993
4.6	0.84802
4.61	0.84611
4.62	0.84421
4.63	0.84231
4.64	0.84041
4.65	0.83851
4.66	0.83662
4.67	0.83474
4.68	0.83285
4.69	0.83098
4.7	0.8291
4.71	0.82723
4.72	0.82536
4.73	0.8235
4.74	0.82164
4.75	0.81978
4.76	0.81793
4.77	0.81608
4.78	0.81423
4.79	0.81239
4.8	0.81055
4.81	0.80872
4.82	0.80689
4.83	0.80506
4.84	0.80324
4.85	0.80142
4.86	0.7996
4.87	0.79779
4.88	0.79598
4.89	0.79418
4.9	0.79238
4.91	0.79058
4.92	0.78879
4.93	0.787
4.94	0.78521
4.95	0.78343
4.96	0.78165
4.97	0.77987
4.98	0.7781
4.99	0.77633
5.0	0.77457
5.01	0.77281
5.02	0.77105
5.03	0.7693
5.04	0.76755
5.05	0.76581
5.06	0.76406
5.07	0.76232
5.08	0.76059
5.09	0.75886
5.1	0.75713
5.11	0.75541
5.12	0.75369
5.13	0.75197
5.14	0.75026
5.15	0.74855
5.16	0.74684
5.17	0.74514
5.18	0.74344
5.19	0.74174
5.2	0.74005
5.21	0.73836
5.22	0.73668
5.23	0.735
5.24	0.73332
5.25	0.73164
5.26	0.72997
5.27	0.72831
5.28	0.72664
5.29	0.72498
5.3	0.72333
5.31	0.72167
5.32	0.72002
5.33	0.71838
5.34	0.71673
5.35	0.71509
5.36	0.71346
5.37	0.71183
5.38	0.7102
5.39	0.70857
5.4	0.70695
5.41	0.70533
5.42	0.70371
5.43	0.7021
5.44	0.70049
5.45	0.69889
5.46	0.69728
5.47	0.69569
5.48	0.69409
5.49	0.6925
5.5	0.69091
5.51	0.68932
5.52	0.68774
5.53	0.68616
5.54	0.68459
5.55	0.68302
5.56	0.68145
5.57	0.67988
