eng	y_fit
2.98	1.3265
2.99	1.3242
3.0	1.3218
3.01	1.3195
3.02	1.3172
3.03	1.3149
3.04	1.3126
3.05	1.3103
3.06	1.3081
3.07	1.3058
3.08	1.3035
3.09	1.3013
3.1	1.2991
3.11	1.2969
3.12	1.2947
3.13	1.2925
3.14	1.2903
3.15	1.2881
3.16	1.2859
3.17	1.2837
3.18	1.2816
3.19	1.2794
3.2	1.2773
3.21	1.2752
3.22	1.273
3.23	1.2709
3.24	1.2688
3.25	1.2667
3.26	1.2646
3.27	1.2625
3.28	1.2604
3.29	1.2584
3.3	1.2563
3.31	1.2542
3.32	1.2522
3.33	1.2501
3.34	1.2481
3.35	1.246
3.36	1.244
3.37	1.242
3.38	1.2399
3.39	1.2379
3.4	1.2359
3.41	1.2339
3.42	1.2319
3.43	1.2299
3.44	1.2279
3.45	1.2259
3.46	1.2239
3.47	1.2219
3.48	1.2199
3.49	1.2179
3.5	1.216
3.51	1.214
3.52	1.212
3.53	1.2101
3.54	1.2081
3.55	1.2061
3.56	1.2042
3.57	1.2022
3.58	1.2002
3.59	1.1983
3.6	1.1963
3.61	1.1944
3.62	1.1924
3.63	1.1905
3.64	1.1886
3.65	1.1866
3.66	1.1847
3.67	1.1827
3.68	1.1808
3.69	1.1789
3.7	1.1769
3.71	1.175
3.72	1.1731
3.73	1.1711
3.74	1.1692
3.75	1.1673
3.76	1.1653
3.77	1.1634
3.78	1.1615
3.79	1.1596
3.8	1.1576
3.81	1.1557
3.82	1.1538
3.83	1.1519
3.84	1.15
3.85	1.148
3.86	1.1461
3.87	1.1442
3.88	1.1423
3.89	1.1404
3.9	1.1384
3.91	1.1365
3.92	1.1346
3.93	1.1327
3.94	1.1308
3.95	1.1289
3.96	1.127
3.97	1.125
3.98	1.1231
3.99	1.1212
4.0	1.1193
4.01	1.1174
4.02	1.1155
4.03	1.1136
4.04	1.1117
4.05	1.1098
4.06	1.1079
4.07	1.106
4.08	1.1041
4.09	1.1022
4.1	1.1003
4.11	1.0984
4.12	1.0965
4.13	1.0946
4.14	1.0927
4.15	1.0908
4.16	1.0889
4.17	1.087
4.18	1.0851
4.19	1.0832
4.2	1.0813
4.21	1.0795
4.22	1.0776
4.23	1.0757
4.24	1.0738
4.25	1.0719
4.26	1.07
4.27	1.0682
4.28	1.0663
4.29	1.0644
4.3	1.0625
4.31	1.0607
4.32	1.0588
4.33	1.0569
4.34	1.0551
4.35	1.0532
4.36	1.0513
4.37	1.0495
4.38	1.0476
4.39	1.0458
4.4	1.0439
4.41	1.0421
4.42	1.0402
4.43	1.0384
4.44	1.0365
4.45	1.0347
4.46	1.0329
4.47	1.031
4.48	1.0292
4.49	1.0273
4.5	1.0255
4.51	1.0237
4.52	1.0219
4.53	1.02
4.54	1.0182
4.55	1.0164
4.56	1.0146
4.57	1.0128
4.58	1.011
4.59	1.0092
4.6	1.0073
4.61	1.0055
4.62	1.0037
4.63	1.0019
4.64	1.0001
4.65	0.99835
4.66	0.99656
4.67	0.99477
4.68	0.99299
4.69	0.9912
4.7	0.98942
4.71	0.98765
4.72	0.98587
4.73	0.9841
4.74	0.98233
4.75	0.98056
4.76	0.9788
4.77	0.97704
4.78	0.97528
4.79	0.97352
4.8	0.97176
4.81	0.97001
4.82	0.96826
4.83	0.96652
4.84	0.96477
4.85	0.96303
4.86	0.96129
4.87	0.95956
4.88	0.95783
4.89	0.95609
4.9	0.95437
4.91	0.95264
4.92	0.95092
4.93	0.9492
4.94	0.94748
4.95	0.94576
4.96	0.94405
4.97	0.94234
4.98	0.94063
4.99	0.93893
5.0	0.93723
5.01	0.93553
5.02	0.93383
5.03	0.93213
5.04	0.93044
5.05	0.92875
5.06	0.92706
5.07	0.92538
5.08	0.92369
5.09	0.92201
5.1	0.92034
5.11	0.91866
5.12	0.91699
5.13	0.91532
5.14	0.91365
5.15	0.91198
5.16	0.91032
5.17	0.90866
5.18	0.907
5.19	0.90535
5.2	0.90369
5.21	0.90204
5.22	0.90039
5.23	0.89875
5.24	0.8971
5.25	0.89546
5.26	0.89382
5.27	0.89218
5.28	0.89055
5.29	0.88892
5.3	0.88729
5.31	0.88566
5.32	0.88404
5.33	0.88241
5.34	0.88079
5.35	0.87918
5.36	0.87756
5.37	0.87595
5.38	0.87434
5.39	0.87273
5.4	0.87112
5.41	0.86952
5.42	0.86792
5.43	0.86632
5.44	0.86473
5.45	0.86313
5.46	0.86154
5.47	0.85995
5.48	0.85836
5.49	0.85678
5.5	0.8552
5.51	0.85362
5.52	0.85204
5.53	0.85047
5.54	0.84889
5.55	0.84733
5.56	0.84576
5.57	0.84419
5.58	0.84263
5.59	0.84107
5.6	0.83951
5.61	0.83796
5.62	0.8364
5.63	0.83485
5.64	0.83331
5.65	0.83176
5.66	0.83022
5.67	0.82868
5.68	0.82714
5.69	0.8256
5.7	0.82407
5.71	0.82254
5.72	0.82101
5.73	0.81948
5.74	0.81796
5.75	0.81644
5.76	0.81492
5.77	0.8134
5.78	0.81189
5.79	0.81038
5.8	0.80887
5.81	0.80736
5.82	0.80586
5.83	0.80436
5.84	0.80286
5.85	0.80136
5.86	0.79987
5.87	0.79837
5.88	0.79688
5.89	0.7954
5.9	0.79391
5.91	0.79243
5.92	0.79095
5.93	0.78947
5.94	0.788
5.95	0.78652
5.96	0.78505
5.97	0.78359
5.98	0.78212
5.99	0.78066
6.0	0.7792
6.01	0.77774
6.02	0.77628
6.03	0.77483
6.04	0.77338
6.05	0.77193
6.06	0.77048
6.07	0.76904
6.08	0.7676
6.09	0.76616
6.1	0.76472
6.11	0.76329
6.12	0.76186
6.13	0.76043
6.14	0.759
6.15	0.75757
6.16	0.75615
6.17	0.75473
6.18	0.75331
6.19	0.7519
6.2	0.75048
6.21	0.74907
6.22	0.74766
6.23	0.74626
6.24	0.74485
6.25	0.74345
6.26	0.74205
6.27	0.74065
6.28	0.73926
6.29	0.73787
6.3	0.73648
6.31	0.73509
6.32	0.7337
6.33	0.73232
6.34	0.73094
6.35	0.72956
6.36	0.72818
6.37	0.7268
6.38	0.72543
6.39	0.72406
6.4	0.72269
6.41	0.72133
6.42	0.71996
6.43	0.7186
6.44	0.71724
6.45	0.71589
6.46	0.71453
6.47	0.71318
6.48	0.71183
6.49	0.71048
6.5	0.70913
6.51	0.70779
6.52	0.70645
6.53	0.70511
6.54	0.70377
6.55	0.70244
6.56	0.7011
6.57	0.69977
6.58	0.69844
6.59	0.69712
6.6	0.69579
6.61	0.69447
6.62	0.69315
6.63	0.69183
6.64	0.69052
6.65	0.6892
6.66	0.68789
6.67	0.68658
6.68	0.68528
6.69	0.68397
6.7	0.68267
6.71	0.68137
6.72	0.68007
6.73	0.67877
6.74	0.67748
6.75	0.67619
6.76	0.6749
6.77	0.67361
6.78	0.67233
6.79	0.67105
6.8	0.66976
6.81	0.66849
6.82	0.66721
6.83	0.66594
6.84	0.66466
6.85	0.66339
6.86	0.66213
6.87	0.66086
6.88	0.6596
6.89	0.65834
6.9	0.65708
6.91	0.65582
6.92	0.65457
6.93	0.65332
6.94	0.65207
6.95	0.65082
6.96	0.64957
6.97	0.64833
6.98	0.64709
6.99	0.64585
7.0	0.64461
7.01	0.64338
7.02	0.64215
7.03	0.64092
7.04	0.63969
7.05	0.63846
7.06	0.63724
7.07	0.63602
7.08	0.6348
7.09	0.63358
7.1	0.63237
7.11	0.63116
7.12	0.62995
7.13	0.62874
7.14	0.62754
7.15	0.62633
7.16	0.62513
7.17	0.62393
7.18	0.62274
7.19	0.62154
7.2	0.62035
7.21	0.61916
7.22	0.61797
7.23	0.61679
7.24	0.61561
7.25	0.61443
7.26	0.61325
7.27	0.61207
7.28	0.6109
7.29	0.60973
7.3	0.60856
7.31	0.60739
7.32	0.60622
7.33	0.60506
7.34	0.6039
7.35	0.60274
7.36	0.60159
7.37	0.60043
7.38	0.59928
7.39	0.59813
7.4	0.59698
7.41	0.59584
7.42	0.5947
7.43	0.59356
7.44	0.59242
7.45	0.59128
7.46	0.59015
7.47	0.58902
7.48	0.58789
7.49	0.58676
7.5	0.58563
7.51	0.58451
7.52	0.58339
7.53	0.58227
7.54	0.58116
7.55	0.58004
7.56	0.57893
7.57	0.57782
7.58	0.57671
7.59	0.57561
7.6	0.57451
7.61	0.5734
7.62	0.57231
7.63	0.57121
7.64	0.57011
7.65	0.56902
7.66	0.56793
7.67	0.56684
7.68	0.56576
7.69	0.56467
7.7	0.56359
7.71	0.56251
7.72	0.56143
7.73	0.56036
7.74	0.55929
7.75	0.55821
7.76	0.55715
7.77	0.55608
7.78	0.55501
7.79	0.55395
7.8	0.55289
7.81	0.55183
7.82	0.55078
7.83	0.54972
7.84	0.54867
7.85	0.54762
7.86	0.54657
7.87	0.54552
7.88	0.54448
7.89	0.54344
7.9	0.5424
7.91	0.54136
7.92	0.54032
7.93	0.53929
7.94	0.53826
7.95	0.53723
7.96	0.5362
7.97	0.53518
7.98	0.53415
7.99	0.53313
8.0	0.53211
8.01	0.53109
8.02	0.53008
8.03	0.52906
8.04	0.52805
8.05	0.52704
8.06	0.52604
8.07	0.52503
8.08	0.52403
8.09	0.52302
8.1	0.52202
8.11	0.52103
8.12	0.52003
8.13	0.51904
8.14	0.51805
8.15	0.51706
8.16	0.51607
8.17	0.51508
8.18	0.5141
8.19	0.51312
8.2	0.51214
8.21	0.51116
8.22	0.51018
8.23	0.50921
8.24	0.50824
8.25	0.50727
8.26	0.5063
8.27	0.50533
8.28	0.50437
8.29	0.5034
8.3	0.50244
8.31	0.50149
8.32	0.50053
8.33	0.49957
8.34	0.49862
8.35	0.49767
8.36	0.49672
8.37	0.49577
8.38	0.49483
8.39	0.49389
8.4	0.49294
8.41	0.492
8.42	0.49107
8.43	0.49013
8.44	0.4892
8.45	0.48827
8.46	0.48734
8.47	0.48641
8.48	0.48548
8.49	0.48456
8.5	0.48364
8.51	0.48272
8.52	0.4818
8.53	0.48088
8.54	0.47997
8.55	0.47905
8.56	0.47814
8.57	0.47723
8.58	0.47633
8.59	0.47542
8.6	0.47452
8.61	0.47362
8.62	0.47272
8.63	0.47182
8.64	0.47092
8.65	0.47003
8.66	0.46914
8.67	0.46825
8.68	0.46736
8.69	0.46647
8.7	0.46559
8.71	0.46471
8.72	0.46383
8.73	0.46295
8.74	0.46207
8.75	0.4612
8.76	0.46032
8.77	0.45945
8.78	0.45858
8.79	0.45771
8.8	0.45685
8.81	0.45598
8.82	0.45512
8.83	0.45426
8.84	0.4534
8.85	0.45255
8.86	0.45169
8.87	0.45084
8.88	0.44999
8.89	0.44914
8.9	0.44829
8.91	0.44745
8.92	0.4466
8.93	0.44576
8.94	0.44492
8.95	0.44409
8.96	0.44325
8.97	0.44242
8.98	0.44158
8.99	0.44075
9.0	0.43992
9.01	0.4391
9.02	0.43827
9.03	0.43745
9.04	0.43663
9.05	0.43581
9.06	0.43499
9.07	0.43418
9.08	0.43336
9.09	0.43255
9.1	0.43174
9.11	0.43094
9.12	0.43013
9.13	0.42933
9.14	0.42853
9.15	0.42773
9.16	0.42693
9.17	0.42613
9.18	0.42534
9.19	0.42455
9.2	0.42376
9.21	0.42298
9.22	0.4222
9.23	0.42142
9.24	0.42065
9.25	0.41988
9.26	0.41912
9.27	0.41838
9.28	0.41765
9.29	0.41695
9.3	0.41627
9.31	0.41544
9.32	0.41445
9.33	0.41356
9.34	0.41277
9.35	0.41201
9.36	0.41126
9.37	0.41051
9.38	0.40977
9.39	0.40902
9.4	0.40829
9.41	0.40755
9.42	0.40682
9.43	0.4061
9.44	0.40539
9.45	0.40468
9.46	0.40398
9.47	0.4033
9.48	0.40263
9.49	0.40199
9.5	0.40138
9.51	0.40081
9.52	0.40032
9.53	0.39992
9.54	0.40004666666666666
9.55	0.4001733333333333
9.56	0.4003
9.57	0.40188
9.58	0.4056
9.59	0.404104
9.6	0.40260799999999997
9.61	0.401112
9.62	0.39961599999999997
9.63	0.39812
9.64	0.39471
9.65	0.39329600000000003
9.66	0.39188199999999995
9.67	0.39046800000000004
9.68	0.389054
9.69	0.38764
9.7	0.38674
9.71	0.38589
9.72	0.38507
9.73	0.38428
9.74	0.3835
9.75	0.38274
9.76	0.38199
9.77	0.38125
9.78	0.38052
9.79	0.3798
9.8	0.37909
9.81	0.37839
9.82	0.37771
9.83	0.37709
9.84	0.37655
9.85	0.37622
9.86	0.37633
9.87	0.37699
9.88	0.37709
9.89	0.37581
9.9	0.37431
9.91	0.37305
9.92	0.372
9.93	0.37109
9.94	0.37024
9.95	0.36945
9.96	0.36868
9.97	0.36794
9.98	0.36722
9.99	0.3665
10.0	0.3658
10.01	0.3651
10.02	0.36441
10.03	0.36372
10.04	0.36304
10.05	0.36236
10.06	0.36169
10.07	0.36102
10.08	0.36035
10.09	0.35969
10.1	0.35904
10.11	0.3584
10.12	0.35781
10.13	0.35726
10.14	0.3567
10.15	0.35606
10.16	0.35538
10.17	0.3547
10.18	0.35402
10.19	0.35335
10.2	0.3527
10.21	0.35205
10.22	0.3514
10.23	0.35076
10.24	0.35013
10.25	0.3495
10.26	0.34887
10.27	0.34825
10.28	0.34763
10.29	0.34702
10.3	0.34641
10.31	0.34582
10.32	0.34523
10.33	0.34466
10.34	0.3441
10.35	0.34356
10.36	0.34303
10.37	0.34248
10.38	0.34184
10.39	0.34109
10.4	0.34029
10.41	0.33952
10.42	0.3388
10.43	0.33813
10.44	0.33748
10.45	0.33686
10.46	0.33624
10.47	0.33563
10.48	0.33502
10.49	0.33442
10.5	0.33382
10.51	0.33322
10.52	0.33262
10.53	0.33203
10.54	0.33143
10.55	0.33084
10.56	0.33025
10.57	0.32966
10.58	0.32907
10.59	0.32848
10.6	0.32789
10.61	0.32731
10.62	0.32673
10.63	0.32616
10.64	0.32558
10.65	0.32501
10.66	0.32443
10.67	0.32386
10.68	0.32328
10.69	0.32271
10.7	0.32213
10.71	0.32156
10.72	0.32099
10.73	0.32042
10.74	0.31985
10.75	0.31928
10.76	0.31871
10.77	0.31815
10.78	0.31758
10.79	0.31702
10.8	0.31646
10.81	0.3159
10.82	0.31535
10.83	0.3148
10.84	0.31426
10.85	0.31372
10.86	0.31319
10.87	0.31266
10.88	0.31212
10.89	0.31158
10.9	0.31103
10.91	0.31048
10.92	0.30993
10.93	0.30938
10.94	0.30884
10.95	0.30829
10.96	0.30775
10.97	0.30721
10.98	0.30667
10.99	0.30614
11.0	0.3056
11.01	0.30507
11.02	0.30454
11.03	0.30402
11.04	0.30349
11.05	0.30297
11.06	0.30245
11.07	0.30192
11.08	0.30138
11.09	0.30084
11.1	0.30028
11.11	0.29974
11.12	0.2992
11.13	0.29867
11.14	0.29815
11.15	0.29763
11.16	0.29712
11.17	0.29661
11.18	0.2961
11.19	0.2956
11.2	0.2951
11.21	0.2946
11.22	0.29411
11.23	0.29362
11.24	0.29314
11.25	0.29266
11.26	0.29218
11.27	0.29167
11.28	0.29113
11.29	0.29057
11.3	0.29002
11.31	0.28948
11.32	0.28896
11.33	0.28845
11.34	0.28795
11.35	0.28745
11.36	0.28696
11.37	0.28648
11.38	0.286
11.39	0.28553
11.4	0.28506
11.41	0.2846
11.42	0.28414
11.43	0.28367
11.44	0.28316
11.45	0.28262
11.46	0.2821
11.47	0.28159
11.48	0.28109
11.49	0.2806
11.5	0.28013
11.51	0.27965
11.52	0.27919
11.53	0.27874
11.54	0.27829
11.55	0.27782
11.56	0.27731
11.57	0.27681
11.58	0.27632
11.59	0.27585
11.6	0.2754
11.61	0.27497
11.62	0.27445
11.63	0.27399
11.64	0.27352
11.65	0.27306
11.66	0.27259
11.67	0.27213
11.68	0.27167
11.69	0.27121
11.7	0.27075
11.71	0.27029
11.72	0.26983
11.73	0.26937
11.74	0.26892
11.75	0.26846
11.76	0.26801
11.77	0.26756
11.78	0.2671
11.79	0.26665
11.8	0.2662
11.81	0.26576
11.82	0.26531
11.83	0.26486
11.84	0.26442
11.85	0.26397
11.86	0.26353
11.87	0.26309
11.88	0.26265
11.89	0.26221
11.9	0.26177
11.91	0.26133
11.92	0.26089
11.93	0.26046
11.94	0.26002
11.95	0.25959
11.96	0.25916
11.97	0.25872
11.98	0.25829
11.99	0.25786
12.0	0.25743
12.01	0.25701
12.02	0.25658
12.03	0.25615
12.04	0.25573
12.05	0.2553
12.06	0.25488
12.07	0.25446
12.08	0.25404
12.09	0.25362
12.1	0.2532
12.11	0.25278
12.12	0.25236
12.13	0.25195
12.14	0.25153
12.15	0.25112
12.16	0.2507
12.17	0.25029
12.18	0.24988
12.19	0.24947
12.2	0.24906
12.21	0.24865
12.22	0.24824
12.23	0.24783
12.24	0.24742
12.25	0.24702
12.26	0.24661
12.27	0.24621
12.28	0.24581
12.29	0.2454
12.3	0.245
12.31	0.2446
12.32	0.2442
12.33	0.2438
12.34	0.24341
12.35	0.24301
12.36	0.24261
12.37	0.24222
12.38	0.24182
12.39	0.24143
12.4	0.24104
12.41	0.24064
12.42	0.24025
12.43	0.23986
12.44	0.23947
12.45	0.23908
12.46	0.2387
12.47	0.23831
12.48	0.23792
12.49	0.23754
12.5	0.23715
12.51	0.23677
12.52	0.23639
12.53	0.236
12.54	0.23562
12.55	0.23524
12.56	0.23486
12.57	0.23448
12.58	0.23411
12.59	0.23373
12.6	0.23335
12.61	0.23298
12.62	0.2326
12.63	0.23223
12.64	0.23185
12.65	0.23148
12.66	0.23111
12.67	0.23074
12.68	0.23037
12.69	0.23
12.7	0.22963
12.71	0.22926
12.72	0.22889
12.73	0.22852
12.74	0.22816
12.75	0.22779
12.76	0.22743
12.77	0.22707
12.78	0.2267
12.79	0.22634
12.8	0.22598
12.81	0.22562
12.82	0.22526
12.83	0.2249
12.84	0.22454
12.85	0.22418
12.86	0.22383
12.87	0.22347
12.88	0.22311
12.89	0.22276
12.9	0.2224
12.91	0.22205
12.92	0.2217
12.93	0.22135
12.94	0.22099
12.95	0.22064
12.96	0.22029
12.97	0.21995
12.98	0.2196
12.99	0.21925
13.0	0.2189
13.01	0.21856
13.02	0.21821
13.03	0.21786
13.04	0.21752
13.05	0.21718
13.06	0.21683
13.07	0.21649
13.08	0.21615
13.09	0.21581
13.1	0.21547
13.11	0.21513
13.12	0.21479
13.13	0.21445
13.14	0.21412
13.15	0.21378
13.16	0.21344
13.17	0.21311
13.18	0.21277
13.19	0.21244
13.2	0.21211
13.21	0.21177
13.22	0.21144
13.23	0.21111
13.24	0.21078
13.25	0.21045
13.26	0.21012
13.27	0.20979
13.28	0.20946
13.29	0.20914
13.3	0.20881
13.31	0.20848
13.32	0.20816
13.33	0.20783
13.34	0.20751
13.35	0.20719
13.36	0.20686
13.37	0.20654
13.38	0.20622
13.39	0.2059
13.4	0.20558
13.41	0.20526
13.42	0.20494
13.43	0.20462
13.44	0.2043
13.45	0.20399
13.46	0.20367
13.47	0.20335
13.48	0.20304
13.49	0.20273
13.5	0.20241
13.51	0.2021
13.52	0.20179
13.53	0.20147
13.54	0.20116
13.55	0.20085
13.56	0.20054
13.57	0.20023
13.58	0.19992
13.59	0.19962
13.6	0.19931
13.61	0.199
13.62	0.19869
13.63	0.19839
13.64	0.19808
13.65	0.19778
13.66	0.19748
13.67	0.19717
13.68	0.19687
13.69	0.19657
13.7	0.19627
13.71	0.19597
13.72	0.19567
13.73	0.19537
13.74	0.19507
13.75	0.19477
13.76	0.19447
13.77	0.19417
13.78	0.19388
13.79	0.19358
13.8	0.19328
13.81	0.19299
13.82	0.1927
13.83	0.1924
13.84	0.19211
13.85	0.19182
13.86	0.19152
13.87	0.19123
13.88	0.19094
13.89	0.19065
13.9	0.19036
13.91	0.19007
13.92	0.18978
13.93	0.1895
13.94	0.18921
13.95	0.18892
13.96	0.18864
13.97	0.18835
13.98	0.18807
13.99	0.18778
14.0	0.1875
14.01	0.18721
14.02	0.18693
14.03	0.18665
14.04	0.18637
14.05	0.18609
14.06	0.18581
14.07	0.18553
14.08	0.18525
14.09	0.18497
14.1	0.18469
14.11	0.18441
14.12	0.18414
14.13	0.18386
14.14	0.18358
14.15	0.18331
14.16	0.18303
14.17	0.18276
14.18	0.18248
14.19	0.18221
14.2	0.18194
14.21	0.18167
14.22	0.1814
14.23	0.18112
14.24	0.18085
14.25	0.18058
14.26	0.18031
14.27	0.18005
14.28	0.17978
14.29	0.17951
14.3	0.17924
14.31	0.17898
14.32	0.17871
14.33	0.17844
14.34	0.17818
14.35	0.17791
14.36	0.17765
14.37	0.17739
14.38	0.17712
14.39	0.17686
14.4	0.1766
14.41	0.17634
14.42	0.17608
14.43	0.17582
14.44	0.17556
14.45	0.1753
14.46	0.17504
14.47	0.17478
14.48	0.17452
14.49	0.17426
14.5	0.17401
14.51	0.17375
14.52	0.17349
14.53	0.17324
14.54	0.17298
14.55	0.17273
14.56	0.17248
14.57	0.17222
14.58	0.17197
14.59	0.17172
14.6	0.17147
14.61	0.17122
14.62	0.17096
14.63	0.17071
14.64	0.17046
14.65	0.17022
14.66	0.16997
14.67	0.16972
14.68	0.16947
14.69	0.16922
14.7	0.16898
14.71	0.16873
14.72	0.16848
14.73	0.16824
14.74	0.16799
14.75	0.16775
14.76	0.16751
14.77	0.16726
14.78	0.16702
14.79	0.16678
14.8	0.16654
14.81	0.16629
14.82	0.16605
14.83	0.16581
14.84	0.16557
14.85	0.16533
14.86	0.16509
14.87	0.16486
14.88	0.16462
14.89	0.16438
14.9	0.16414
14.91	0.16391
14.92	0.16367
14.93	0.16343
14.94	0.1632
14.95	0.16296
14.96	0.16273
14.97	0.1625
14.98	0.16226
14.99	0.16203
15.0	0.1618
15.01	0.16157
15.02	0.16133
15.03	0.1611
15.04	0.16087
15.05	0.16064
15.06	0.16041
15.07	0.16018
15.08	0.15995
15.09	0.15973
15.1	0.1595
15.11	0.15927
15.12	0.15904
15.13	0.15882
15.14	0.15859
15.15	0.15836
15.16	0.15814
15.17	0.15791
15.18	0.15769
15.19	0.15747
15.2	0.15724
15.21	0.15702
15.22	0.1568
15.23	0.15658
15.24	0.15635
15.25	0.15613
15.26	0.15591
15.27	0.15569
15.28	0.15547
15.29	0.15525
15.3	0.15503
15.31	0.15481
15.32	0.1546
15.33	0.15438
15.34	0.15416
15.35	0.15394
15.36	0.15373
15.37	0.15351
15.38	0.15329
15.39	0.15308
15.4	0.15286
15.41	0.15265
15.42	0.15244
15.43	0.15222
15.44	0.15201
15.45	0.1518
15.46	0.15158
15.47	0.15137
15.48	0.15116
15.49	0.15095
15.5	0.15074
15.51	0.15053
15.52	0.15032
15.53	0.15011
15.54	0.1499
15.55	0.14969
15.56	0.14948
15.57	0.14927
15.58	0.14907
15.59	0.14886
15.6	0.14865
15.61	0.14845
15.62	0.14824
15.63	0.14804
15.64	0.14783
15.65	0.14763
15.66	0.14742
15.67	0.14722
15.68	0.14701
15.69	0.14681
15.7	0.14661
15.71	0.14641
15.72	0.1462
15.73	0.146
15.74	0.1458
15.75	0.1456
15.76	0.1454
15.77	0.1452
15.78	0.145
