eng	y_fit
2.43	0.57906
2.44	0.57706
2.45	0.57509
2.46	0.57312
2.47	0.57116
2.48	0.56922
2.49	0.56729
2.5	0.56537
2.51	0.56346
2.52	0.56156
2.53	0.55967
2.54	0.5578
2.55	0.55593
2.56	0.55408
2.57	0.55224
2.58	0.55042
2.59	0.5486
2.6	0.5468
2.61	0.54501
2.62	0.54323
2.63	0.54146
2.64	0.5397
2.65	0.53796
2.66	0.53623
2.67	0.53451
2.68	0.5328
2.69	0.5311
2.7	0.52942
2.71	0.52774
2.72	0.52608
2.73	0.52443
2.74	0.52279
2.75	0.52117
2.76	0.51955
2.77	0.51795
2.78	0.51636
2.79	0.51477
2.8	0.5132
2.81	0.51165
2.82	0.5101
2.83	0.50856
2.84	0.50704
2.85	0.50553
2.86	0.50403
2.87	0.50253
2.88	0.50105
2.89	0.49958
2.9	0.49813
2.91	0.49668
2.92	0.49524
2.93	0.49382
2.94	0.4924
2.95	0.491
2.96	0.4896
2.97	0.48822
2.98	0.48685
2.99	0.48548
3.0	0.48413
3.01	0.48279
3.02	0.48145
3.03	0.48013
3.04	0.47882
3.05	0.47751
3.06	0.47622
3.07	0.47494
3.08	0.47366
3.09	0.4724
3.1	0.47114
3.11	0.46989
3.12	0.46866
3.13	0.46743
3.14	0.46621
3.15	0.465
3.16	0.4638
3.17	0.46261
3.18	0.46142
3.19	0.46025
3.2	0.45908
3.21	0.45792
3.22	0.45677
3.23	0.45563
3.24	0.4545
3.25	0.45337
3.26	0.45226
3.27	0.45115
3.28	0.45005
3.29	0.44895
3.3	0.44787
3.31	0.44679
3.32	0.44572
3.33	0.44465
3.34	0.4436
3.35	0.44255
3.36	0.4415
3.37	0.44047
3.38	0.43944
3.39	0.43842
3.4	0.4374
3.41	0.4364
3.42	0.43539
3.43	0.4344
3.44	0.43341
3.45	0.43243
3.46	0.43145
3.47	0.43048
3.48	0.42952
3.49	0.42856
3.5	0.42761
3.51	0.42666
3.52	0.42572
3.53	0.42478
3.54	0.42385
3.55	0.42293
3.56	0.42201
3.57	0.42109
3.58	0.42018
3.59	0.41928
3.6	0.41838
3.61	0.41749
3.62	0.4166
3.63	0.41571
3.64	0.41484
3.65	0.41396
3.66	0.41309
3.67	0.41222
3.68	0.41136
3.69	0.4105
3.7	0.40965
3.71	0.4088
3.72	0.40796
3.73	0.40712
3.74	0.40628
3.75	0.40545
3.76	0.40462
3.77	0.40379
3.78	0.40297
3.79	0.40215
3.8	0.40133
3.81	0.40052
3.82	0.39972
3.83	0.39891
3.84	0.39811
3.85	0.39731
3.86	0.39652
3.87	0.39572
3.88	0.39494
3.89	0.39415
3.9	0.39337
3.91	0.39259
3.92	0.39181
3.93	0.39104
3.94	0.39026
3.95	0.3895
3.96	0.38873
3.97	0.38797
3.98	0.3872
3.99	0.38645
4.0	0.38569
4.01	0.38494
4.02	0.38419
4.03	0.38344
4.04	0.38269
4.05	0.38195
4.06	0.3812
4.07	0.38046
4.08	0.37973
4.09	0.37899
4.1	0.37826
4.11	0.37752
4.12	0.37679
4.13	0.37607
4.14	0.37534
4.15	0.37462
4.16	0.3739
4.17	0.37318
4.18	0.37246
4.19	0.37174
4.2	0.37103
4.21	0.37031
4.22	0.3696
4.23	0.36889
4.24	0.36818
4.25	0.36748
4.26	0.36677
4.27	0.36607
4.28	0.36537
4.29	0.36467
4.3	0.36397
4.31	0.36327
4.32	0.36258
4.33	0.36188
4.34	0.36119
4.35	0.3605
4.36	0.35981
4.37	0.35912
4.38	0.35843
4.39	0.35775
4.4	0.35706
4.41	0.35638
4.42	0.3557
4.43	0.35502
4.44	0.35434
4.45	0.35366
4.46	0.35298
4.47	0.3523
4.48	0.35163
4.49	0.35096
4.5	0.35028
4.51	0.34961
4.52	0.34894
4.53	0.34828
4.54	0.34761
4.55	0.34694
4.56	0.34628
4.57	0.34561
4.58	0.34495
4.59	0.34429
4.6	0.34363
4.61	0.34297
4.62	0.34231
4.63	0.34165
4.64	0.341
4.65	0.34034
4.66	0.33969
4.67	0.33903
4.68	0.33838
4.69	0.33773
4.7	0.33708
4.71	0.33643
4.72	0.33579
4.73	0.33514
4.74	0.33449
4.75	0.33385
4.76	0.33321
4.77	0.33256
4.78	0.33192
4.79	0.33128
4.8	0.33064
4.81	0.33001
4.82	0.32937
4.83	0.32873
4.84	0.3281
4.85	0.32746
4.86	0.32683
4.87	0.3262
4.88	0.32557
4.89	0.32494
4.9	0.32431
4.91	0.32368
4.92	0.32306
4.93	0.32243
4.94	0.32181
4.95	0.32119
4.96	0.32056
4.97	0.31994
4.98	0.31932
4.99	0.31871
5.0	0.31809
5.01	0.31747
5.02	0.31686
5.03	0.31624
5.04	0.31563
5.05	0.31502
5.06	0.31441
5.07	0.3138
5.08	0.31319
5.09	0.31258
5.1	0.31198
5.11	0.31137
5.12	0.31077
5.13	0.31016
5.14	0.30956
5.15	0.30896
5.16	0.30836
5.17	0.30776
5.18	0.30717
5.19	0.30657
5.2	0.30598
5.21	0.30538
5.22	0.30479
5.23	0.3042
5.24	0.30361
5.25	0.30302
5.26	0.30243
5.27	0.30184
5.28	0.30126
5.29	0.30067
5.3	0.30009
5.31	0.29951
5.32	0.29893
5.33	0.29835
5.34	0.29777
5.35	0.29719
5.36	0.29662
5.37	0.29604
5.38	0.29547
5.39	0.2949
5.4	0.29432
5.41	0.29375
5.42	0.29319
5.43	0.29262
5.44	0.29205
5.45	0.29149
5.46	0.29092
5.47	0.29036
5.48	0.2898
5.49	0.28924
5.5	0.28868
5.51	0.28812
5.52	0.28756
5.53	0.287
5.54	0.28645
5.55	0.2859
5.56	0.28534
5.57	0.28479
5.58	0.28424
5.59	0.28369
5.6	0.28315
5.61	0.2826
5.62	0.28206
5.63	0.28151
5.64	0.28097
5.65	0.28043
5.66	0.27989
5.67	0.27935
5.68	0.27881
5.69	0.27827
5.7	0.27774
5.71	0.2772
5.72	0.27667
5.73	0.27614
5.74	0.27561
5.75	0.27508
5.76	0.27455
5.77	0.27402
5.78	0.27349
5.79	0.27297
5.8	0.27244
5.81	0.27192
5.82	0.2714
5.83	0.27088
5.84	0.27036
5.85	0.26984
5.86	0.26932
5.87	0.26881
5.88	0.26829
5.89	0.26778
5.9	0.26727
5.91	0.26675
5.92	0.26624
5.93	0.26573
5.94	0.26523
5.95	0.26472
5.96	0.26421
5.97	0.26371
5.98	0.26321
5.99	0.2627
6.0	0.2622
6.01	0.2617
6.02	0.2612
6.03	0.2607
6.04	0.26021
6.05	0.25971
6.06	0.25922
6.07	0.25872
6.08	0.25823
6.09	0.25774
6.1	0.25725
6.11	0.25676
6.12	0.25627
6.13	0.25578
6.14	0.2553
6.15	0.25481
6.16	0.25433
6.17	0.25385
6.18	0.25336
6.19	0.25288
6.2	0.2524
6.21	0.25193
6.22	0.25145
6.23	0.25097
6.24	0.2505
6.25	0.25002
6.26	0.24955
6.27	0.24908
6.28	0.2486
6.29	0.24813
6.3	0.24767
6.31	0.2472
6.32	0.24673
6.33	0.24626
6.34	0.2458
6.35	0.24533
6.36	0.24487
6.37	0.24441
6.38	0.24395
6.39	0.24349
6.4	0.24303
6.41	0.24257
6.42	0.24211
6.43	0.24166
6.44	0.2412
6.45	0.24075
6.46	0.2403
6.47	0.23984
6.48	0.23939
6.49	0.23894
6.5	0.23849
6.51	0.23804
6.52	0.2376
6.53	0.23715
6.54	0.23671
6.55	0.23626
6.56	0.23582
6.57	0.23537
6.58	0.23493
6.59	0.23449
6.6	0.23405
6.61	0.23361
6.62	0.23318
6.63	0.23274
6.64	0.2323
6.65	0.23187
6.66	0.23143
6.67	0.231
6.68	0.23057
6.69	0.23014
6.7	0.22971
6.71	0.22928
6.72	0.22885
6.73	0.22842
6.74	0.22799
6.75	0.22757
6.76	0.22714
6.77	0.22672
6.78	0.22629
6.79	0.22587
6.8	0.22545
6.81	0.22503
6.82	0.22461
6.83	0.22419
6.84	0.22377
6.85	0.22335
6.86	0.22294
6.87	0.22252
6.88	0.22211
6.89	0.22169
6.9	0.22128
6.91	0.22087
6.92	0.22045
6.93	0.22004
6.94	0.21963
6.95	0.21922
6.96	0.21882
6.97	0.21841
6.98	0.218
6.99	0.2176
7.0	0.21719
7.01	0.21679
7.02	0.21639
7.03	0.21598
7.04	0.21558
7.05	0.21518
7.06	0.21478
7.07	0.21438
7.08	0.21398
7.09	0.21359
7.1	0.21319
7.11	0.21279
7.12	0.2124
7.13	0.212
7.14	0.21161
7.15	0.21122
7.16	0.21082
7.17	0.21043
7.18	0.21004
7.19	0.20965
7.2	0.20926
7.21	0.20888
7.22	0.20849
7.23	0.2081
7.24	0.20772
7.25	0.20733
7.26	0.20695
7.27	0.20656
7.28	0.20618
7.29	0.2058
7.3	0.20542
7.31	0.20504
7.32	0.20466
7.33	0.20428
7.34	0.2039
7.35	0.20352
7.36	0.20315
7.37	0.20277
7.38	0.2024
7.39	0.20202
7.4	0.20165
7.41	0.20128
7.42	0.2009
7.43	0.20053
7.44	0.20016
7.45	0.19979
7.46	0.19942
7.47	0.19906
7.48	0.19869
7.49	0.19832
7.5	0.19795
7.51	0.19759
7.52	0.19723
7.53	0.19686
7.54	0.1965
7.55	0.19614
7.56	0.19577
7.57	0.19541
7.58	0.19505
7.59	0.19469
7.6	0.19434
7.61	0.19398
7.62	0.19362
7.63	0.19326
7.64	0.19291
7.65	0.19255
7.66	0.1922
7.67	0.19184
7.68	0.19149
7.69	0.19114
7.7	0.19079
7.71	0.19044
7.72	0.19009
7.73	0.18974
7.74	0.18939
7.75	0.18904
7.76	0.18869
7.77	0.18835
7.78	0.188
7.79	0.18766
7.8	0.18731
7.81	0.18697
7.82	0.18663
7.83	0.18628
7.84	0.18594
7.85	0.1856
7.86	0.18526
7.87	0.18492
7.88	0.18458
7.89	0.18425
7.9	0.18391
7.91	0.18357
7.92	0.18324
7.93	0.1829
7.94	0.18257
7.95	0.18223
7.96	0.1819
7.97	0.18157
7.98	0.18123
7.99	0.1809
8.0	0.18057
8.01	0.18024
8.02	0.17991
8.03	0.17959
8.04	0.17926
8.05	0.17893
8.06	0.17861
8.07	0.17828
8.08	0.17795
8.09	0.17763
8.1	0.17731
8.11	0.17698
8.12	0.17666
8.13	0.17634
8.14	0.17602
8.15	0.1757
8.16	0.17538
8.17	0.17506
8.18	0.17474
8.19	0.17442
8.2	0.17411
8.21	0.17379
8.22	0.17347
8.23	0.17316
8.24	0.17284
8.25	0.17253
8.26	0.17222
8.27	0.1719
8.28	0.17159
8.29	0.17128
8.3	0.17097
8.31	0.17066
8.32	0.17035
8.33	0.17004
8.34	0.16973
8.35	0.16943
8.36	0.16912
8.37	0.16881
8.38	0.16851
8.39	0.1682
8.4	0.1679
8.41	0.1676
8.42	0.16729
8.43	0.16699
8.44	0.16669
8.45	0.16639
8.46	0.16609
8.47	0.16579
8.48	0.16549
8.49	0.16519
8.5	0.16489
8.51	0.1646
8.52	0.1643
8.53	0.164
8.54	0.16371
8.55	0.16341
8.56	0.16312
8.57	0.16283
8.58	0.16253
8.59	0.16224
8.6	0.16195
8.61	0.16166
8.62	0.16137
8.63	0.16108
8.64	0.16079
8.65	0.1605
8.66	0.16021
8.67	0.15992
8.68	0.15963
8.69	0.15934
8.7	0.15906
8.71	0.15877
8.72	0.15849
8.73	0.15821
8.74	0.15793
8.75	0.15765
8.76	0.15737
8.77	0.15709
8.78	0.15681
8.79	0.15654
8.8	0.15626
8.81	0.156
8.82	0.15573
8.83	0.15547
8.84	0.15522
8.85	0.15498
8.86	0.15476
8.87	0.15456
8.88	0.15438
8.89	0.15422
8.9	0.15407
8.91	0.15389
8.92	0.15366
8.93	0.15338
8.94	0.15308
8.95	0.15276
8.96	0.15246
8.97	0.15216
8.98	0.15188
8.99	0.15161
9.0	0.15135
9.01	0.15111
9.02	0.15088
9.03	0.15068
9.04	0.1505
9.05	0.15035
9.06	0.15025
9.07	0.1502
9.08	0.15024
9.09	0.15037
9.1	0.15061
9.11	0.15091
9.12	0.15111
9.13	0.15102
9.14	0.15055
9.15	0.14983
9.16	0.14906
9.17	0.14834
9.18	0.14773
9.19	0.1472
9.2	0.14674
9.21	0.14634
9.22	0.14598
9.23	0.14565
9.24	0.14536
9.25	0.14508
9.26	0.14483
9.27	0.1446
9.28	0.14439
9.29	0.14418
9.3	0.14394
9.31	0.14363
9.32	0.14321
9.33	0.14275
9.34	0.1423
9.35	0.14191
9.36	0.14158
9.37	0.14127
9.38	0.141
9.39	0.14073
9.4	0.14047
9.41	0.14022
9.42	0.13997
9.43	0.13972
9.44	0.13948
9.45	0.13923
9.46	0.13899
9.47	0.13874
9.48	0.1385
9.49	0.13826
9.5	0.13802
9.51	0.13778
9.52	0.13754
9.53	0.1373
9.54	0.13706
9.55	0.13682
9.56	0.13658
9.57	0.13634
9.58	0.13611
9.59	0.13588
9.6	0.13564
9.61	0.13541
9.62	0.13517
9.63	0.13493
9.64	0.1347
9.65	0.13447
9.66	0.13424
9.67	0.13401
9.68	0.13378
9.69	0.13354
9.7	0.13331
9.71	0.13308
9.72	0.13285
9.73	0.13263
9.74	0.1324
9.75	0.13217
9.76	0.13194
9.77	0.13171
9.78	0.13148
9.79	0.13126
9.8	0.13103
9.81	0.13081
9.82	0.13058
9.83	0.13035
9.84	0.13013
9.85	0.1299
9.86	0.12968
9.87	0.12946
9.88	0.12923
9.89	0.12901
9.9	0.12879
9.91	0.12857
9.92	0.12834
9.93	0.12812
9.94	0.1279
9.95	0.12768
9.96	0.12746
9.97	0.12724
9.98	0.12702
9.99	0.12681
10.0	0.12659
10.01	0.12637
10.02	0.12615
10.03	0.12594
10.04	0.12572
10.05	0.1255
10.06	0.12529
10.07	0.12507
10.08	0.12486
10.09	0.12464
10.1	0.12443
10.11	0.12422
10.12	0.12401
10.13	0.12379
10.14	0.12358
10.15	0.12337
10.16	0.12316
10.17	0.12295
10.18	0.12274
10.19	0.12253
10.2	0.12232
10.21	0.12211
10.22	0.1219
10.23	0.1217
10.24	0.12149
10.25	0.12128
10.26	0.12107
10.27	0.12087
10.28	0.12066
10.29	0.12046
10.3	0.12025
10.31	0.12005
10.32	0.11985
10.33	0.11964
10.34	0.11944
10.35	0.11924
10.36	0.11903
10.37	0.11883
10.38	0.11863
10.39	0.11843
10.4	0.11823
10.41	0.11803
10.42	0.11783
10.43	0.11763
10.44	0.11743
10.45	0.11724
10.46	0.11704
10.47	0.11684
10.48	0.11664
10.49	0.11645
10.5	0.11625
10.51	0.11606
10.52	0.11586
10.53	0.11567
10.54	0.11547
10.55	0.11528
10.56	0.11509
10.57	0.11489
10.58	0.1147
10.59	0.11451
10.6	0.11432
10.61	0.11413
10.62	0.11393
10.63	0.11374
10.64	0.11355
10.65	0.11336
10.66	0.11318
10.67	0.11299
10.68	0.1128
10.69	0.11261
10.7	0.11242
10.71	0.11224
10.72	0.11205
10.73	0.11186
10.74	0.11168
10.75	0.11149
10.76	0.11131
10.77	0.11112
10.78	0.11094
10.79	0.11075
10.8	0.11057
10.81	0.11039
10.82	0.1102
10.83	0.11002
10.84	0.10984
10.85	0.10966
10.86	0.10948
10.87	0.1093
10.88	0.10911
10.89	0.10893
10.9	0.10875
10.91	0.10857
10.92	0.1084
10.93	0.10822
10.94	0.10804
10.95	0.10786
10.96	0.10768
10.97	0.10751
10.98	0.10733
10.99	0.10715
11.0	0.10698
11.01	0.1068
11.02	0.10662
11.03	0.10645
11.04	0.10627
11.05	0.1061
11.06	0.10593
11.07	0.10575
11.08	0.10558
11.09	0.1054
11.1	0.10523
11.11	0.10506
11.12	0.10489
11.13	0.10472
11.14	0.10454
11.15	0.10437
11.16	0.1042
11.17	0.10403
11.18	0.10386
11.19	0.10369
11.2	0.10352
11.21	0.10335
11.22	0.10318
11.23	0.10302
11.24	0.10285
11.25	0.10268
11.26	0.10251
11.27	0.10235
11.28	0.10218
11.29	0.10201
11.3	0.10185
11.31	0.10168
11.32	0.10152
11.33	0.10135
11.34	0.10119
11.35	0.10102
11.36	0.10086
11.37	0.1007
11.38	0.10053
11.39	0.10037
11.4	0.10021
11.41	0.10004
11.42	0.099883
11.43	0.099722
11.44	0.099561
11.45	0.0994
11.46	0.099239
11.47	0.099079
11.48	0.098919
11.49	0.09876
11.5	0.098601
11.51	0.098442
11.52	0.098284
11.53	0.098125
11.54	0.097968
11.55	0.09781
11.56	0.097653
11.57	0.097496
11.58	0.09734
11.59	0.097184
11.6	0.097028
11.61	0.096873
11.62	0.096717
11.63	0.096563
11.64	0.096408
11.65	0.096254
11.66	0.0961
11.67	0.095947
11.68	0.095794
11.69	0.095641
11.7	0.095488
11.71	0.095336
11.72	0.095184
11.73	0.095033
11.74	0.094882
11.75	0.094731
11.76	0.09458
11.77	0.09443
11.78	0.09428
11.79	0.09413
11.8	0.093981
11.81	0.093832
11.82	0.093683
11.83	0.093535
11.84	0.093387
11.85	0.093239
11.86	0.093092
11.87	0.092945
11.88	0.092798
11.89	0.092652
11.9	0.092505
11.91	0.092359
11.92	0.092214
11.93	0.092069
11.94	0.091924
11.95	0.091779
11.96	0.091635
11.97	0.091491
11.98	0.091347
11.99	0.091204
12.0	0.091061
12.01	0.090918
12.02	0.090775
12.03	0.090633
12.04	0.090491
12.05	0.09035
12.06	0.090208
12.07	0.090067
12.08	0.089926
12.09	0.089786
12.1	0.089646
12.11	0.089506
12.12	0.089367
12.13	0.089227
12.14	0.089088
12.15	0.08895
12.16	0.088811
12.17	0.088673
12.18	0.088535
12.19	0.088398
12.2	0.088261
12.21	0.088124
12.22	0.087987
12.23	0.087851
12.24	0.087715
12.25	0.087579
12.26	0.087444
12.27	0.087308
12.28	0.087173
12.29	0.087039
12.3	0.086904
12.31	0.08677
12.32	0.086636
12.33	0.086503
12.34	0.08637
12.35	0.086237
12.36	0.086104
12.37	0.085971
12.38	0.085839
12.39	0.085707
12.4	0.085576
12.41	0.085444
12.42	0.085313
12.43	0.085182
12.44	0.085052
12.45	0.084922
12.46	0.084792
12.47	0.084662
12.48	0.084532
12.49	0.084403
12.5	0.084274
12.51	0.084145
12.52	0.084017
12.53	0.083889
12.54	0.083761
12.55	0.083633
12.56	0.083506
12.57	0.083379
12.58	0.083252
12.59	0.083125
12.6	0.082999
12.61	0.082872
12.62	0.082747
12.63	0.082621
12.64	0.082496
12.65	0.08237
12.66	0.082246
12.67	0.082121
12.68	0.081996
12.69	0.081872
12.7	0.081748
12.71	0.081625
12.72	0.081501
12.73	0.081378
12.74	0.081255
12.75	0.081133
12.76	0.08101
12.77	0.080888
12.78	0.080766
12.79	0.080645
12.8	0.080523
12.81	0.080402
12.82	0.080281
12.83	0.08016
12.84	0.08004
12.85	0.079919
12.86	0.079799
12.87	0.07968
12.88	0.07956
12.89	0.079441
12.9	0.079322
12.91	0.079203
12.92	0.079084
12.93	0.078966
12.94	0.078848
12.95	0.07873
12.96	0.078612
12.97	0.078495
12.98	0.078378
12.99	0.078261
13.0	0.078144
13.01	0.078027
13.02	0.077911
13.03	0.077795
13.04	0.077679
13.05	0.077563
13.06	0.077448
13.07	0.077333
13.08	0.077218
13.09	0.077103
13.1	0.076989
13.11	0.076874
13.12	0.07676
13.13	0.076647
13.14	0.076533
13.15	0.07642
13.16	0.076306
13.17	0.076194
13.18	0.076081
13.19	0.075968
13.2	0.075856
13.21	0.075744
13.22	0.075632
13.23	0.075521
13.24	0.075409
13.25	0.075298
13.26	0.075187
13.27	0.075076
13.28	0.074966
13.29	0.074855
13.3	0.074745
13.31	0.074635
13.32	0.074526
13.33	0.074416
13.34	0.074307
13.35	0.074198
13.36	0.074089
13.37	0.07398
13.38	0.073872
13.39	0.073764
13.4	0.073655
13.41	0.073548
13.42	0.07344
13.43	0.073333
13.44	0.073225
13.45	0.073118
13.46	0.073012
13.47	0.072905
13.48	0.072799
13.49	0.072692
13.5	0.072586
13.51	0.072481
13.52	0.072375
13.53	0.07227
13.54	0.072164
13.55	0.072059
13.56	0.071955
13.57	0.07185
13.58	0.071746
13.59	0.071641
13.6	0.071537
13.61	0.071434
13.62	0.07133
13.63	0.071227
13.64	0.071123
13.65	0.07102
13.66	0.070918
13.67	0.070815
13.68	0.070712
13.69	0.07061
13.7	0.070508
13.71	0.070406
13.72	0.070305
13.73	0.070203
13.74	0.070102
13.75	0.070001
13.76	0.0699
13.77	0.069799
13.78	0.069699
13.79	0.069598
13.8	0.069498
13.81	0.069398
13.82	0.069298
13.83	0.069199
13.84	0.069099
13.85	0.069
13.86	0.068901
13.87	0.068802
13.88	0.068704
13.89	0.068605
13.9	0.068507
13.91	0.068409
13.92	0.068311
13.93	0.068213
13.94	0.068116
13.95	0.068018
13.96	0.067921
13.97	0.067824
13.98	0.067727
13.99	0.067631
14.0	0.067534
14.01	0.067438
14.02	0.067342
14.03	0.067246
14.04	0.06715
14.05	0.067055
14.06	0.066959
14.07	0.066864
14.08	0.066769
14.09	0.066674
14.1	0.06658
14.11	0.066485
14.12	0.066391
14.13	0.066297
14.14	0.066203
14.15	0.066109
14.16	0.066016
14.17	0.065922
14.18	0.065829
14.19	0.065736
14.2	0.065643
14.21	0.06555
14.22	0.065458
14.23	0.065366
14.24	0.065273
14.25	0.065181
14.26	0.06509
14.27	0.064998
14.28	0.064906
14.29	0.064815
14.3	0.064724
14.31	0.064633
14.32	0.064542
14.33	0.064452
14.34	0.064361
14.35	0.064271
14.36	0.064181
14.37	0.064091
14.38	0.064001
14.39	0.063912
14.4	0.063822
14.41	0.063733
14.42	0.063644
14.43	0.063555
14.44	0.063466
14.45	0.063378
14.46	0.063289
14.47	0.063201
14.48	0.063113
14.49	0.063025
14.5	0.062938
14.51	0.06285
14.52	0.062763
14.53	0.062675
14.54	0.062588
14.55	0.062501
14.56	0.062415
14.57	0.062328
14.58	0.062242
14.59	0.062155
14.6	0.062069
14.61	0.061983
14.62	0.061898
14.63	0.061812
14.64	0.061727
14.65	0.061641
14.66	0.061556
14.67	0.061471
14.68	0.061387
14.69	0.061302
14.7	0.061217
14.71	0.061133
14.72	0.061049
14.73	0.060965
14.74	0.060881
14.75	0.060798
14.76	0.060714
14.77	0.060631
14.78	0.060547
14.79	0.060464
14.8	0.060382
14.81	0.060299
14.82	0.060216
14.83	0.060134
14.84	0.060052
14.85	0.059969
14.86	0.059887
14.87	0.059806
14.88	0.059724
14.89	0.059642
14.9	0.059561
14.91	0.05948
14.92	0.059399
14.93	0.059318
14.94	0.059237
14.95	0.059157
14.96	0.059076
14.97	0.058996
14.98	0.058916
14.99	0.058836
15.0	0.058756
15.01	0.058676
15.02	0.058597
15.03	0.058517
15.04	0.058438
15.05	0.058359
15.06	0.05828
15.07	0.058201
15.08	0.058123
15.09	0.058044
15.1	0.057966
15.11	0.057888
15.12	0.057809
15.13	0.057732
15.14	0.057654
15.15	0.057576
15.16	0.057499
15.17	0.057421
15.18	0.057344
15.19	0.057267
15.2	0.05719
15.21	0.057113
15.22	0.057037
15.23	0.05696
15.24	0.056884
15.25	0.056808
15.26	0.056732
15.27	0.056656
15.28	0.05658
15.29	0.056504
15.3	0.056429
15.31	0.056353
15.32	0.056278
15.33	0.056203
15.34	0.056128
15.35	0.056053
15.36	0.055979
15.37	0.055904
15.38	0.05583
15.39	0.055756
15.4	0.055682
15.41	0.055608
15.42	0.055534
15.43	0.05546
15.44	0.055386
15.45	0.055313
15.46	0.05524
15.47	0.055167
15.48	0.055094
15.49	0.055021
15.5	0.054948
15.51	0.054875
15.52	0.054803
15.53	0.054731
15.54	0.054658
15.55	0.054586
15.56	0.054514
