# MCCC calculations of electron scattering on molecular hydrogen and isotopologues
# Adiabatic nuclei calculations performed with the spheroidal MCCC(210) model
# Reference: Scarlett et al., Atom. Data Nucl. Data Tables (2021)
# MCCC Database: mccc-db.org
# This file: e + H2(X1Sg,vi=2) -> e + H2(i3Pg) (dissociative excitation)
# Initial-state energy: -1.12766 Hartrees
#
# Threshold: 1.36782E+01 eV
#
# Energy (eV)   CS (a_0^2)
  1.36782E+01   0.00000E+00
  1.40000E+01   2.34238E-04
  1.45000E+01   1.08454E-03
  1.50000E+01   3.67284E-03
  1.55000E+01   4.36123E-03
  1.60000E+01   5.41153E-03
  1.65000E+01   7.49075E-03
  1.70000E+01   9.13236E-03
  1.75000E+01   9.78010E-03
  1.80000E+01   1.00930E-02
  1.85000E+01   9.89991E-03
  1.90000E+01   9.63498E-03
  1.95000E+01   9.30334E-03
  2.00000E+01   8.94240E-03
  2.10000E+01   8.18257E-03
  2.20000E+01   7.44276E-03
  2.30000E+01   6.75946E-03
  2.40000E+01   6.15128E-03
  2.50000E+01   5.59791E-03
  2.60000E+01   5.09914E-03
  2.70000E+01   4.65164E-03
  2.80000E+01   4.25087E-03
  2.90000E+01   3.89206E-03
  3.00000E+01   3.57058E-03
  3.50000E+01   2.38971E-03
  4.00000E+01   1.67239E-03
  4.50000E+01   1.21482E-03
  5.00000E+01   9.10013E-04
  6.00000E+01   5.49204E-04
  7.00000E+01   3.56937E-04
  8.00000E+01   2.45170E-04
  9.00000E+01   1.75761E-04
  1.00000E+02   1.30367E-04
  1.25000E+02   6.90471E-05
  1.50000E+02   4.09805E-05
