[DCR_Solver] Boundary iter 42 residual=501.877 residual_rel=0.00326785 ls_solver=row_replace ls_residual=501.877 ls_residual_rel=0.00397785 ls_constraint_err=0 Rn_norm=153580 constrained_val=0.9 rel_change=1.09913e-11
[DCR_Solver] Boundary iter 43 residual=501.877 residual_rel=0.00326785 ls_solver=row_replace ls_residual=501.877 ls_residual_rel=0.00397785 ls_constraint_err=3.33067e-16 Rn_norm=153580 constrained_val=0.9 rel_change=9.89222e-12
[DCR_Solver] Boundary iter 44 residual=501.877 residual_rel=0.00326785 ls_solver=row_replace ls_residual=501.877 ls_residual_rel=0.00397786 ls_constraint_err=3.33067e-16 Rn_norm=153580 constrained_val=0.9 rel_change=8.90314e-12
[DCR_Solver] Boundary iter 45 residual=501.877 residual_rel=0.00326785 ls_solver=row_replace ls_residual=501.877 ls_residual_rel=0.00397786 ls_constraint_err=1.11022e-16 Rn_norm=153580 constrained_val=0.9 rel_change=8.01275e-12
[DCR_Solver] Boundary iter 46 residual=501.877 residual_rel=0.00326785 ls_solver=row_replace ls_residual=501.877 ls_residual_rel=0.00397786 ls_constraint_err=0 Rn_norm=153580 constrained_val=0.9 rel_change=7.21141e-12
[DCR_Solver] Boundary iter 47 residual=501.877 residual_rel=0.00326785 ls_solver=row_replace ls_residual=501.877 ls_residual_rel=0.00397786 ls_constraint_err=4.44089e-16 Rn_norm=153580 constrained_val=0.9 rel_change=6.4904e-12
[DCR_Solver] Boundary iter 48 residual=501.877 residual_rel=0.00326785 ls_solver=row_replace ls_residual=501.877 ls_residual_rel=0.00397786 ls_constraint_err=3.33067e-16 Rn_norm=153580 constrained_val=0.9 rel_change=5.84119e-12
[DCR_Solver] Boundary iter 49 residual=501.877 residual_rel=0.00326785 ls_solver=row_replace ls_residual=501.877 ls_residual_rel=0.00397786 ls_constraint_err=5.55112e-16 Rn_norm=153580 constrained_val=0.9 rel_change=5.25699e-12
[DCR_Solver] Boundary iter 50 residual=501.877 residual_rel=0.00326785 ls_solver=row_replace ls_residual=501.877 ls_residual_rel=0.00397786 ls_constraint_err=1.11022e-16 Rn_norm=153580 constrained_val=0.9 rel_change=4.73136e-12
[DCR_Solver] Boundary iter 51 residual=501.877 residual_rel=0.00326785 ls_solver=row_replace ls_residual=501.877 ls_residual_rel=0.00397786 ls_constraint_err=3.33067e-16 Rn_norm=153580 constrained_val=0.9 rel_change=4.25821e-12
[DCR_Solver] Boundary iter 52 residual=501.877 residual_rel=0.00326785 ls_solver=row_replace ls_residual=501.877 ls_residual_rel=0.00397786 ls_constraint_err=2.22045e-16 Rn_norm=153580 constrained_val=0.9 rel_change=3.83233e-12
[DCR_Solver] Boundary iter 53 residual=501.877 residual_rel=0.00326785 ls_solver=row_replace ls_residual=501.877 ls_residual_rel=0.00397786 ls_constraint_err=8.88178e-16 Rn_norm=153580 constrained_val=0.9 rel_change=3.44929e-12
[DCR_Solver] Boundary iter 54 residual=501.877 residual_rel=0.00326785 ls_solver=row_replace ls_residual=501.877 ls_residual_rel=0.00397786 ls_constraint_err=1.11022e-16 Rn_norm=153580 constrained_val=0.9 rel_change=3.1042e-12
[DCR_Solver] Boundary iter 55 residual=501.877 residual_rel=0.00326785 ls_solver=row_replace ls_residual=501.877 ls_residual_rel=0.00397786 ls_constraint_err=2.22045e-16 Rn_norm=153580 constrained_val=0.9 rel_change=2.79351e-12
[DCR_Solver] Boundary iter 56 residual=501.877 residual_rel=0.00326785 ls_solver=row_replace ls_residual=501.877 ls_residual_rel=0.00397786 ls_constraint_err=3.33067e-16 Rn_norm=153580 constrained_val=0.9 rel_change=2.51448e-12
[DCR_Solver] Boundary iter 57 residual=501.877 residual_rel=0.00326785 ls_solver=row_replace ls_residual=501.877 ls_residual_rel=0.00397786 ls_constraint_err=1.11022e-16 Rn_norm=153580 constrained_val=0.9 rel_change=2.2632e-12
