# MCCC calculations of electron scattering on molecular hydrogen and isotopologues
# Adiabatic nuclei calculations performed with the spheroidal MCCC(210) model
# Reference: Scarlett et al., Atom. Data Nucl. Data Tables (2021)
# MCCC Database: mccc-db.org
# This file: e + H2(X1Sg,vi=1) -> e + H2(i3Pg) (dissociative excitation)
# Initial-state energy: -1.14556 Hartrees
#
# Threshold: 1.41652E+01 eV
#
# Energy (eV)   CS (a_0^2)
  1.41652E+01   0.00000E+00
  1.45000E+01   1.44138E-05
  1.50000E+01   2.91649E-04
  1.55000E+01   1.68225E-03
  1.60000E+01   6.58538E-03
  1.65000E+01   8.87087E-03
  1.70000E+01   1.00537E-02
  1.75000E+01   1.03604E-02
  1.80000E+01   1.03412E-02
  1.85000E+01   1.00732E-02
  1.90000E+01   9.72891E-03
  1.95000E+01   9.34330E-03
  2.00000E+01   8.94293E-03
  2.10000E+01   8.14315E-03
  2.20000E+01   7.38778E-03
  2.30000E+01   6.69340E-03
  2.40000E+01   6.06428E-03
  2.50000E+01   5.50226E-03
  2.60000E+01   5.00096E-03
  2.70000E+01   4.55423E-03
  2.80000E+01   4.15606E-03
  2.90000E+01   3.80082E-03
  3.00000E+01   3.48340E-03
  3.50000E+01   2.32310E-03
  4.00000E+01   1.62192E-03
  4.50000E+01   1.17601E-03
  5.00000E+01   8.79622E-04
  6.00000E+01   5.29570E-04
  7.00000E+01   3.43500E-04
  8.00000E+01   2.35551E-04
  9.00000E+01   1.68625E-04
  1.00000E+02   1.24918E-04
  1.25000E+02   6.59904E-05
  1.50000E+02   3.90864E-05
