# MCCC calculations of electron scattering on molecular hydrogen and isotopologues
# Adiabatic nuclei calculations performed with the spheroidal MCCC(210) model
# Reference: Scarlett et al., Atom. Data Nucl. Data Tables (2021)
# MCCC Database: mccc-db.org
# This file: e + H2(X1Sg,vi=0) -> e + H2(a3Sg) (dissociative excitation)
# Initial-state energy: -1.16453 Hartrees
#
# Threshold: 1.46815E+01 eV
#
# Energy (eV)   CS (a_0^2)
  1.46815E+01   0.00000E+00
  1.50000E+01   1.05974E-04
  1.55000E+01   2.15233E-04
  1.60000E+01   2.78264E-04
  1.65000E+01   3.32736E-04
  1.70000E+01   3.67523E-04
  1.75000E+01   4.63327E-04
  1.80000E+01   4.90488E-04
  1.85000E+01   5.16303E-04
  1.90000E+01   5.38964E-04
  1.95000E+01   5.52796E-04
  2.00000E+01   5.58659E-04
  2.10000E+01   5.49426E-04
  2.20000E+01   5.26679E-04
  2.30000E+01   4.96527E-04
  2.40000E+01   4.63205E-04
  2.50000E+01   4.29117E-04
  2.60000E+01   3.95836E-04
  2.70000E+01   3.64160E-04
  2.80000E+01   3.34499E-04
  2.90000E+01   3.07019E-04
  3.00000E+01   2.81734E-04
  3.50000E+01   1.84328E-04
  4.00000E+01   1.26491E-04
  4.50000E+01   9.18614E-05
  5.00000E+01   6.86978E-05
  6.00000E+01   4.12124E-05
  7.00000E+01   2.65883E-05
  8.00000E+01   1.81231E-05
  9.00000E+01   1.28949E-05
  1.00000E+02   9.49612E-06
  1.25000E+02   4.94852E-06
  1.50000E+02   2.89636E-06
