# MCCC calculations of electron scattering on molecular hydrogen and isotopologues
# Adiabatic nuclei calculations performed with the spheroidal MCCC(210) model
# Reference: Scarlett et al., Atom. Data Nucl. Data Tables (2021)
# MCCC Database: mccc-db.org
# This file: e + H2(X1Sg,vi=3) -> e + H2(c3Pu) (dissociative excitation)
# Initial-state energy: -1.11083 Hartrees
#
# Threshold: 1.32202E+01 eV
#
# Energy (eV)   CS (a_0^2)
  1.32202E+01   0.00000E+00
  1.35000E+01   1.44622E-03
  1.40000E+01   9.16930E-03
  1.45000E+01   2.88119E-02
  1.50000E+01   4.95317E-02
  1.55000E+01   6.12331E-02
  1.60000E+01   6.81439E-02
  1.65000E+01   7.20463E-02
  1.70000E+01   7.40351E-02
  1.75000E+01   7.47288E-02
  1.80000E+01   7.45398E-02
  1.85000E+01   7.37076E-02
  1.90000E+01   7.24231E-02
  1.95000E+01   7.08323E-02
  2.00000E+01   6.90300E-02
  2.10000E+01   6.50662E-02
  2.20000E+01   6.09195E-02
  2.30000E+01   5.68059E-02
  2.40000E+01   5.28569E-02
  2.50000E+01   4.91281E-02
  2.60000E+01   4.56454E-02
  2.70000E+01   4.24176E-02
  2.80000E+01   3.94393E-02
  2.90000E+01   3.66984E-02
  3.00000E+01   3.41803E-02
  3.50000E+01   2.43613E-02
  4.00000E+01   1.78796E-02
  4.50000E+01   1.34838E-02
  5.00000E+01   1.04138E-02
  6.00000E+01   6.58885E-03
  7.00000E+01   4.43652E-03
  8.00000E+01   3.13338E-03
  9.00000E+01   2.29866E-03
  1.00000E+02   1.73830E-03
  1.25000E+02   9.55788E-04
  1.50000E+02   5.83160E-04
