# MCCC calculations of electron scattering on molecular hydrogen and isotopologues
# Adiabatic nuclei calculations performed with the spheroidal MCCC(210) model
# Reference: Scarlett et al., Atom. Data Nucl. Data Tables (2021)
# MCCC Database: mccc-db.org
# This file: e + H2(X1Sg,vi=3) -> e + H2(h3Sg) (dissociative excitation)
# Initial-state energy: -1.11083 Hartrees
#
# Threshold: 1.32202E+01 eV
#
# Energy (eV)   CS (a_0^2)
  1.32202E+01   0.00000E+00
  1.35000E+01   1.47772E-04
  1.40000E+01   3.27543E-03
  1.45000E+01   4.98161E-03
  1.50000E+01   2.30784E-02
  1.55000E+01   3.26946E-02
  1.60000E+01   2.98130E-02
  1.65000E+01   3.30683E-02
  1.70000E+01   3.67288E-02
  1.75000E+01   3.79459E-02
  1.80000E+01   3.58523E-02
  1.85000E+01   3.50526E-02
  1.90000E+01   3.43409E-02
  1.95000E+01   3.30904E-02
  2.00000E+01   3.15847E-02
  2.10000E+01   2.84941E-02
  2.20000E+01   2.58830E-02
  2.30000E+01   2.25831E-02
  2.40000E+01   2.01049E-02
  2.50000E+01   1.79461E-02
  2.60000E+01   1.60718E-02
  2.70000E+01   1.44429E-02
  2.80000E+01   1.30233E-02
  2.90000E+01   1.17817E-02
  3.00000E+01   1.06918E-02
  3.50000E+01   6.85855E-03
  4.00000E+01   4.65732E-03
  4.50000E+01   3.30697E-03
  5.00000E+01   2.43263E-03
  6.00000E+01   1.42785E-03
  7.00000E+01   9.08911E-04
  8.00000E+01   6.14155E-04
  9.00000E+01   4.34411E-04
  1.00000E+02   3.18591E-04
  1.25000E+02   1.65001E-04
  1.50000E+02   9.62995E-05
