# MCCC calculations of electron scattering on molecular hydrogen and isotopologues
# Adiabatic nuclei calculations performed with the spheroidal MCCC(210) model
# Reference: Scarlett et al., Atom. Data Nucl. Data Tables (2021)
# MCCC Database: mccc-db.org
# This file: e + H2(X1Sg,vi=13) -> e + H2(e3Su) (dissociative excitation)
# Initial-state energy: -1.00346 Hartrees
#
# Threshold: 1.02985E+01 eV
#
# Energy (eV)   CS (a_0^2)
  1.02985E+01   0.00000E+00
  1.05000E+01   4.31868E-02
  1.15000E+01   9.85871E-02
  1.20000E+01   1.05069E-01
  1.25000E+01   1.05417E-01
  1.30000E+01   1.02600E-01
  1.35000E+01   9.83072E-02
  1.40000E+01   9.41520E-02
  1.45000E+01   9.24742E-02
  1.50000E+01   8.86107E-02
  1.55000E+01   8.41776E-02
  1.60000E+01   7.96945E-02
  1.65000E+01   7.62675E-02
  1.70000E+01   7.24682E-02
  1.75000E+01   6.87460E-02
  1.80000E+01   6.55861E-02
  1.85000E+01   6.23199E-02
  1.90000E+01   5.91558E-02
  1.95000E+01   5.61328E-02
  2.00000E+01   5.32985E-02
  2.10000E+01   4.80678E-02
  2.20000E+01   4.34123E-02
  2.30000E+01   3.92805E-02
  2.40000E+01   3.56229E-02
  2.50000E+01   3.23777E-02
  2.60000E+01   2.94979E-02
  2.70000E+01   2.69378E-02
  2.80000E+01   2.46568E-02
  2.90000E+01   2.26200E-02
  3.00000E+01   2.07975E-02
  3.50000E+01   1.40895E-02
  4.00000E+01   9.97474E-03
  4.50000E+01   7.31925E-03
  5.00000E+01   5.53100E-03
  6.00000E+01   3.38589E-03
  7.00000E+01   2.22699E-03
  8.00000E+01   1.54529E-03
  9.00000E+01   1.11720E-03
  1.00000E+02   8.34619E-04
  1.25000E+02   4.48313E-04
  1.50000E+02   2.68900E-04
