# MCCC calculations of electron scattering on molecular hydrogen and isotopologues
# Adiabatic nuclei calculations performed with the spheroidal MCCC(210) model
# Reference: Scarlett et al., Atom. Data Nucl. Data Tables (2021)
# MCCC Database: mccc-db.org
# This file: e + H2(X1Sg,vi=13) -> e + H2(c3Pu) (dissociative excitation)
# Initial-state energy: -1.00346 Hartrees
#
# Threshold: 1.02985E+01 eV
#
# Energy (eV)   CS (a_0^2)
  1.02985E+01   0.00000E+00
  1.05000E+01   8.38509E-04
  1.15000E+01   1.31579E-02
  1.20000E+01   2.10245E-02
  1.25000E+01   2.87132E-02
  1.30000E+01   3.86087E-02
  1.35000E+01   4.46088E-02
  1.40000E+01   4.66860E-02
  1.45000E+01   4.59606E-02
  1.50000E+01   4.61535E-02
  1.55000E+01   4.60432E-02
  1.60000E+01   4.71127E-02
  1.65000E+01   4.72898E-02
  1.70000E+01   4.66825E-02
  1.75000E+01   4.56867E-02
  1.80000E+01   4.44311E-02
  1.85000E+01   4.30120E-02
  1.90000E+01   4.15325E-02
  1.95000E+01   4.00115E-02
  2.00000E+01   3.84867E-02
  2.10000E+01   3.55014E-02
  2.20000E+01   3.26779E-02
  2.30000E+01   3.00561E-02
  2.40000E+01   2.76462E-02
  2.50000E+01   2.54459E-02
  2.60000E+01   2.34444E-02
  2.70000E+01   2.16272E-02
  2.80000E+01   1.99786E-02
  2.90000E+01   1.84830E-02
  3.00000E+01   1.71255E-02
  3.50000E+01   1.19664E-02
  4.00000E+01   8.66503E-03
  4.50000E+01   6.47075E-03
  5.00000E+01   4.95983E-03
  6.00000E+01   3.10362E-03
  7.00000E+01   2.07358E-03
  8.00000E+01   1.45617E-03
  9.00000E+01   1.06256E-03
  1.00000E+02   7.99956E-04
  1.25000E+02   4.36317E-04
  1.50000E+02   2.64723E-04
