# MCCC calculations of electron scattering on molecular hydrogen and isotopologues
# Adiabatic nuclei calculations performed with the spheroidal MCCC(210) model
# Reference: Scarlett et al., Atom. Data Nucl. Data Tables (2021)
# MCCC Database: mccc-db.org
# This file: e + H2(X1Sg,vi=13) -> e + H2(d3Pu) (dissociative excitation)
# Initial-state energy: -1.00346 Hartrees
#
# Threshold: 1.21882E+01 eV
#
# Energy (eV)   CS (a_0^2)
  1.21882E+01   0.00000E+00
  1.25000E+01   7.22021E-05
  1.30000E+01   1.18809E-03
  1.35000E+01   2.31117E-03
  1.40000E+01   3.64568E-03
  1.45000E+01   4.99484E-03
  1.50000E+01   6.37652E-03
  1.55000E+01   7.16688E-03
  1.60000E+01   8.99175E-03
  1.65000E+01   8.79911E-03
  1.70000E+01   9.00665E-03
  1.75000E+01   8.97323E-03
  1.80000E+01   9.31721E-03
  1.85000E+01   9.49547E-03
  1.90000E+01   9.46073E-03
  1.95000E+01   9.32235E-03
  2.00000E+01   9.12425E-03
  2.10000E+01   8.63150E-03
  2.20000E+01   8.07443E-03
  2.30000E+01   7.52134E-03
  2.40000E+01   6.98238E-03
  2.50000E+01   6.46848E-03
  2.60000E+01   5.99088E-03
  2.70000E+01   5.54961E-03
  2.80000E+01   5.14395E-03
  2.90000E+01   4.77211E-03
  3.00000E+01   4.43181E-03
  3.50000E+01   3.12000E-03
  4.00000E+01   2.26010E-03
  4.50000E+01   1.68720E-03
  5.00000E+01   1.29226E-03
  6.00000E+01   8.06989E-04
  7.00000E+01   5.38036E-04
  8.00000E+01   3.76989E-04
  9.00000E+01   2.74647E-04
  1.00000E+02   2.06460E-04
  1.25000E+02   1.12191E-04
  1.50000E+02   6.78375E-05
